Label,Num,Adjectives
E-Low,1,low-key
E-Low,2,reserve
E-Low,3,introverted
E-Low,4,cautious
E-Low,5,intropective
E-Low,6,private
E-Low,7,refined
E-Low,8,unassuming
E-Low,9,meticulous
E-Low,10,discerning
E-Low,11,low-key
E-Low,12,reserve
E-Low,13,introverted
E-Low,14,cautious
E-Low,15,intropective
E-Low,16,private
E-Low,17,refined
E-Low,18,unassuming
E-Low,19,meticulous
E-Low,20,discerning
C-High,1,disciplined
C-High,2,punctual
C-High,3,efficient
C-High,4,meticulous
C-High,5,responsible
C-High,6,motivated
C-High,7,organized
C-High,8,self-disciplined
C-High,9,pragmatic
C-High,10,committed
C-High,11,disciplined
C-High,12,punctual
C-High,13,efficient
C-High,14,meticulous
C-High,15,responsible
C-High,16,motivated
C-High,17,organized
C-High,18,self-disciplined
C-High,19,pragmatic
C-High,20,committed
O-Low,1,conservative
O-Low,2,traditional
O-Low,3,conservative-minded
O-Low,4,set
O-Low,5,loyal
O-Low,6,pragmatic
O-Low,7,rooted
O-Low,8,traditionalist
O-Low,9,predictable
O-Low,10,sentimental
O-Low,11,conservative
O-Low,12,traditional
O-Low,13,conservative-minded
O-Low,14,set
O-Low,15,loyal
O-Low,16,pragmatic
O-Low,17,rooted
O-Low,18,traditionalist
O-Low,19,predictable
O-Low,20,sentimental
A-Low,1,perfectionistic
A-Low,2,cynical
A-Low,3,ambitious
A-Low,4,assertive
A-Low,5,intense
A-Low,6,critical
A-Low,7,confident
A-Low,8,straightforward
A-Low,9,results-driven
A-Low,10,straight-shooting
A-Low,11,perfectionistic
A-Low,12,cynical
A-Low,13,ambitious
A-Low,14,assertive
A-Low,15,intense
A-Low,16,critical
A-Low,17,confident
A-Low,18,straightforward
A-Low,19,results-driven
A-Low,20,straight-shooting
E-High,1,vivacious
E-High,2,outgoing
E-High,3,chatty
E-High,4,energetic
E-High,5,assertive
E-High,6,charismatic
E-High,7,social
E-High,8,vocal
E-High,9,adventurous
E-High,10,lively
E-High,11,vivacious
E-High,12,outgoing
E-High,13,chatty
E-High,14,energetic
E-High,15,assertive
E-High,16,charismatic
E-High,17,social
E-High,18,vocal
E-High,19,adventurous
E-High,20,lively
O-High,1,visionary
O-High,2,inquisitive
O-High,3,artistic
O-High,4,adventurous
O-High,5,philosophical
O-High,6,enthusiastic
O-High,7,imaginative
O-High,8,analytical
O-High,9,free-spirited
O-High,10,intellectually
O-High,11,visionary
O-High,12,inquisitive
O-High,13,artistic
O-High,14,adventurous
O-High,15,philosophical
O-High,16,enthusiastic
O-High,17,imaginative
O-High,18,analytical
O-High,19,free-spirited
O-High,20,intellectually
A-High,1,affable
A-High,2,empathetic
A-High,3,compassionate
A-High,4,genial
A-High,5,cooperative
A-High,6,caring
A-High,7,gentle
A-High,8,diplomatic
A-High,9,benevolent
A-High,10,sympathetic
A-High,11,affable
A-High,12,empathetic
A-High,13,compassionate
A-High,14,genial
A-High,15,cooperative
A-High,16,caring
A-High,17,gentle
A-High,18,diplomatic
A-High,19,benevolent
A-High,20,sympathetic
N-Low,1,composed
N-Low,2,steadfast
N-Low,3,balanced
N-Low,4,tranquil
N-Low,5,resilient
N-Low,6,calm-centered
N-Low,7,even-tempered
N-Low,8,serenely
N-Low,9,emotionally
N-Low,10,peaceful
N-Low,11,composed
N-Low,12,steadfast
N-Low,13,balanced
N-Low,14,tranquil
N-Low,15,resilient
N-Low,16,calm-centered
N-Low,17,even-tempered
N-Low,18,serenely
N-Low,19,emotionally
N-Low,20,peaceful
C-Low,1,impetuous
C-Low,2,disheveled
C-Low,3,frantic
C-Low,4,impulsive
C-Low,5,rash
C-Low,6,sluggish
C-Low,7,flighty
C-Low,8,scattered
C-Low,9,emotionally
C-Low,10,distractible
C-Low,11,impetuous
C-Low,12,disheveled
C-Low,13,frantic
C-Low,14,impulsive
C-Low,15,rash
C-Low,16,sluggish
C-Low,17,flighty
C-Low,18,scattered
C-Low,19,emotionally
C-Low,20,distractible
N-High,1,vulnerable
N-High,2,hypersensitive
N-High,3,emotionally
N-High,4,self-destructive
N-High,5,reactive
N-High,6,intense
N-High,7,prone
N-High,8,lackadaisical
N-High,9,emotionally
N-High,10,defensive
N-High,11,vulnerable
N-High,12,hypersensitive
N-High,13,emotionally
N-High,14,self-destructive
N-High,15,reactive
N-High,16,intense
N-High,17,prone
N-High,18,lackadaisical
N-High,19,emotionally
N-High,20,defensive
