Label,Num,Adjectives
I,1,reflective
I,2,solitary
I,3,reserved
I,4,sensitive
I,5,calm
I,6,quiet
I,7,thoughtful
I,8,introspective
I,9,peaceful
I,10,delicate
I,11,reflective
I,12,solitary
I,13,reserved
I,14,sensitive
I,15,calm
I,16,quiet
I,17,thoughtful
I,18,introspective
I,19,peaceful
I,20,delicate
J,1,analytical
J,2,methodical
J,3,systematic
J,4,precise
J,5,structured
J,6,orderly
J,7,disciplined
J,8,predictive
J,9,clarity-seeking
J,10,routine-oriented
J,11,analytical
J,12,methodical
J,13,systematic
J,14,precise
J,15,structured
J,16,orderly
J,17,disciplined
J,18,predictive
J,19,clarity-seeking
J,20,routine-oriented
N,1,visionary
N,2,mystic
N,3,clairvoyant
N,4,enthusiastic
N,5,speculative
N,6,insightful
N,7,curiouser
N,8,futuristic
N,9,symbolic
N,10,spontaneous
N,11,visionary
N,12,mystic
N,13,clairvoyant
N,14,enthusiastic
N,15,speculative
N,16,insightful
N,17,curiouser
N,18,futuristic
N,19,symbolic
N,20,spontaneous
E,1,social
E,2,energizing
E,3,talkative
E,4,outgoing
E,5,vibrant
E,6,enthusiastic
E,7,excitable
E,8,charismatic
E,9,lively
E,10,energetic
E,11,social
E,12,energizing
E,13,talkative
E,14,outgoing
E,15,vibrant
E,16,enthusiastic
E,17,excitable
E,18,charismatic
E,19,lively
E,20,energetic
S,1,attentive
S,2,mindful
S,3,prudent
S,4,practical-minded
S,5,realistic
S,6,grounded
S,7,analytical
S,8,reflective
S,9,experienced
S,10,detail-oriented
S,11,attentive
S,12,mindful
S,13,prudent
S,14,practical-minded
S,15,realistic
S,16,grounded
S,17,analytical
S,18,reflective
S,19,experienced
S,20,detail-oriented
P,1,opportunistic
P,2,adaptable
P,3,lively
P,4,flexible-minded
P,5,nonconformist
P,6,resourceful
P,7,thrifty
P,8,curious
P,9,risk-taking
P,10,nimble
P,11,opportunistic
P,12,adaptable
P,13,lively
P,14,flexible-minded
P,15,nonconformist
P,16,resourceful
P,17,thrifty
P,18,curious
P,19,risk-taking
P,20,nimble
T,1,analytical
T,2,objective
T,3,rational
T,4,pragmatic
T,5,efficient
T,6,decisive
T,7,strategic
T,8,logical
T,9,independent
T,10,self-reliant
T,11,analytical
T,12,objective
T,13,rational
T,14,pragmatic
T,15,efficient
T,16,decisive
T,17,strategic
T,18,logical
T,19,independent
T,20,self-reliant
F,1,sympathetic
F,2,sensitive
F,3,emotional
F,4,empathetic
F,5,cooperative
F,6,harmonious
F,7,compassionate
F,8,compliant
F,9,supportive
F,10,diplomatic
F,11,sympathetic
F,12,sensitive
F,13,emotional
F,14,empathetic
F,15,cooperative
F,16,harmonious
F,17,compassionate
F,18,compliant
F,19,supportive
F,20,diplomatic
