Label,Num,Adjectives
I,1,reflective
I,2,solitary
I,3,reserved
I,4,sensitive
I,5,calm
I,6,quiet
I,7,thoughtful
I,8,introspective
I,9,peaceful
I,10,delicate
I,11,reflective
I,12,solitary
I,13,reserved
I,14,sensitive
I,15,calm
I,16,quiet
I,17,thoughtful
I,18,introspective
I,19,peaceful
I,20,delicate
J,1,analytical
J,2,methodical
J,3,systematic
J,4,precise
J,5,structured
J,6,orderly
J,7,disciplined
J,8,predictive
J,9,clarity-seeking
J,10,routine-oriented
J,11,analytical
J,12,methodical
J,13,systematic
J,14,precise
J,15,structured
J,16,orderly
J,17,disciplined
J,18,predictive
J,19,clarity-seeking
J,20,routine-oriented
N,1,visionary
N,2,mystic
N,3,clairvoyant
N,4,enthusiastic
N,5,speculative
N,6,insightful
N,7,curiouser
N,8,futuristic
N,9,symbolic
N,10,spontaneous
N,11,visionary
N,12,mystic
N,13,clairvoyant
N,14,enthusiastic
N,15,speculative
N,16,insightful
N,17,curiouser
N,18,futuristic
N,19,symbolic
N,20,spontaneous
E,1,social
E,2,energizing
E,3,talkative
E,4,outgoing
E,5,vibrant
E,6,enthusiastic
E,7,excitable
E,8,charismatic
E,9,lively
E,10,energetic
E,11,social
E,12,energizing
E,13,talkative
E,14,outgoing
E,15,vibrant
E,16,enthusiastic
E,17,excitable
E,18,charismatic
E,19,lively
E,20,energetic
S,1,attentive
S,2,mindful
S,3,prudent
S,4,practical-minded
S,5,realistic
S,6,grounded
S,7,analytical
S,8,reflective
S,9,experienced
S,10,detail-oriented
S,11,attentive
S,12,mindful
S,13,prudent
S,14,practical-minded
S,15,realistic
S,16,grounded
S,17,analytical
S,18,reflective
S,19,experienced
S,20,detail-oriented
P,1,opportunistic
P,2,adaptable
P,3,lively
P,4,flexible-minded
P,5,nonconformist
P,6,resourceful
P,7,thrifty
P,8,curious
P,9,risk-taking
P,10,nimble
P,11,opportunistic
P,12,adaptable
P,13,lively
P,14,flexible-minded
P,15,nonconformist
P,16,resourceful
P,17,thrifty
P,18,curious
P,19,risk-taking
P,20,nimble
T,1,analytical
T,2,objective
T,3,rational
T,4,pragmatic
T,5,efficient
T,6,decisive
T,7,strategic
T,8,logical
T,9,independent
T,10,self-reliant
T,11,analytical
T,12,objective
T,13,rational
T,14,pragmatic
T,15,efficient
T,16,decisive
T,17,strategic
T,18,logical
T,19,independent
T,20,self-reliant
F,1,sympathetic
F,2,sensitive
F,3,emotional
F,4,empathetic
F,5,cooperative
F,6,harmonious
F,7,compassionate
F,8,compliant
F,9,supportive
F,10,diplomatic
F,11,sympathetic
F,12,sensitive
F,13,emotional
F,14,empathetic
F,15,cooperative
F,16,harmonious
F,17,compassionate
F,18,compliant
F,19,supportive
F,20,diplomatic
I,-1,contemplative
I,-1,meditative
I,-1,brooding
I,-1,musing
I,-1,broody
I,-1,nonsocial
I,-1,lone
I,-1,nongregarious
I,-1,lonely
I,-1,solitary
I,-1,reserved
I,-1,sensitive
I,-1,sensible
I,-1,unagitated
I,-1,serene
I,-1,calm
I,-1,tranquil
I,-1,restrained
I,-1,hushed
I,-1,quiet
I,-1,serious-minded
I,-1,thoughtful
I,-1,heedful
I,-1,introspective
I,-1,self-examining
I,-1,introverted
I,-1,passive
I,-1,peaceful
I,-1,peaceable
I,-1,frail
I,-1,delicate
I,-1,fragile
J,-1,analytical
J,-1,analytic
J,-1,methodical
J,-1,systematic
J,-1,taxonomical
J,-1,taxonomic
J,-1,precise
J,-1,accurate
J,-1,exact
J,-1,integrated
J,-1,structured
J,-1,orderly
J,-1,neat
J,-1,disciplined
J,-1,predictive
J,-1,prognosticative
J,-1,prognostic
N,-1,airy
N,-1,windy
N,-1,visionary
N,-1,impractical
N,-1,laputan
N,-1,mystical
N,-1,mysterious
N,-1,mystic
N,-1,occult
N,-1,secret
N,-1,second-sighted
N,-1,clairvoyant
N,-1,precognitive
N,-1,enthusiastic
N,-1,risky
N,-1,speculative
N,-1,notional
N,-1,bad
N,-1,high-risk
N,-1,insightful
N,-1,curious
N,-1,queer
N,-1,odd
N,-1,peculiar
N,-1,funny
N,-1,futuristic
N,-1,futurist
N,-1,symbolical
N,-1,emblematic
N,-1,emblematical
N,-1,symbolic
N,-1,ad-lib
N,-1,spontaneous
N,-1,self-generated
N,-1,unwritten
E,-1,social
E,-1,societal
E,-1,energizing
E,-1,energising
E,-1,kinetic
E,-1,talkative
E,-1,gabby
E,-1,loquacious
E,-1,chatty
E,-1,garrulous
E,-1,extroverted
E,-1,outgoing
E,-1,forthcoming
E,-1,vibrant
E,-1,vivacious
E,-1,enthusiastic
E,-1,excitable
E,-1,irritable
E,-1,charismatic
E,-1,magnetic
E,-1,lively
E,-1,racy
E,-1,alert
E,-1,brisk
E,-1,energetic
E,-1,up-and-coming
E,-1,industrious
E,-1,gumptious
S,-1,paying_attention
S,-1,thoughtful
S,-1,attentive
S,-1,heedful
S,-1,mindful
S,-1,aware
S,-1,prudent
S,-1,naturalistic
S,-1,realistic
S,-1,analytical
S,-1,analytic
S,-1,contemplative
S,-1,meditative
S,-1,brooding
S,-1,musing
S,-1,broody
S,-1,experient
S,-1,experienced
P,-1,timeserving
P,-1,opportunist
P,-1,opportunistic
P,-1,adaptable
P,-1,lively
P,-1,racy
P,-1,alert
P,-1,brisk
P,-1,nonconformist
P,-1,nonconforming
P,-1,unconformist
P,-1,resourceful
P,-1,thrifty
P,-1,careful
P,-1,curious
P,-1,queer
P,-1,odd
P,-1,peculiar
P,-1,funny
P,-1,agile
P,-1,nimble
P,-1,quick
P,-1,spry
T,-1,analytical
T,-1,analytic
T,-1,accusative
T,-1,objective
T,-1,nonsubjective
T,-1,intellectual
T,-1,noetic
T,-1,rational
T,-1,matter-of-fact
T,-1,pragmatical
T,-1,pragmatic
T,-1,effective
T,-1,efficient
T,-1,critical
T,-1,decisive
T,-1,strategical
T,-1,strategic
T,-1,logical
T,-1,consistent
T,-1,coherent
T,-1,legitimate
T,-1,sovereign
T,-1,self-governing
T,-1,autonomous
T,-1,independent
T,-1,self-reliant
T,-1,self-directed
F,-1,benevolent
F,-1,kindly
F,-1,sympathetic
F,-1,charitable
F,-1,sensitive
F,-1,sensible
F,-1,aroused
F,-1,emotional
F,-1,empathic
F,-1,empathetic
F,-1,conjunctive
F,-1,conjunct
F,-1,concerted
F,-1,cooperative
F,-1,harmonious
F,-1,proportionate
F,-1,symmetrical
F,-1,compassionate
F,-1,compliant
F,-1,supportive
F,-1,diplomatical
F,-1,diplomatic
I-Low,-2,nonreflective
I-Low,-2,unreserved
I-Low,-2,insensible
I-Low,-2,insensitive
I-Low,-2,stormy
I-Low,-2,unquiet
I-Low,-2,noisy
I-Low,-2,active
I-Low,-2,heedless
I-Low,-2,thoughtless
I-Low,-2,extrospective
I-Low,-2,unpeaceful
I-Low,-2,rugged
J-Low,-2,synthetic
J-Low,-2,unsystematic
J-Low,-2,imprecise
J-Low,-2,unstructured
J-Low,-2,disorderly
N-Low,-2,unenthusiastic
N-Low,-2,incurious
N-Low,-2,induced
E-Low,-2,unsocial
E-Low,-2,incoming
E-Low,-2,unenthusiastic
E-Low,-2,unexcitable
E-Low,-2,dull
E-Low,-2,lethargic
S-Low,-2,heedless
S-Low,-2,inattentive
S-Low,-2,unmindful
S-Low,-2,imprudent
S-Low,-2,unrealistic
S-Low,-2,synthetic
S-Low,-2,nonreflective
S-Low,-2,inexperienced
P-Low,-2,unadaptable
P-Low,-2,dull
P-Low,-2,conformist
P-Low,-2,wasteful
P-Low,-2,incurious
T-Low,-2,synthetic
T-Low,-2,subjective
T-Low,-2,irrational
T-Low,-2,inefficient
T-Low,-2,indecisive
T-Low,-2,incoherent
T-Low,-2,illogical
T-Low,-2,dependent
F-Low,-2,unsympathetic
F-Low,-2,insensible
F-Low,-2,insensitive
F-Low,-2,unemotional
F-Low,-2,cerebral
F-Low,-2,uncooperative
F-Low,-2,inharmonious
F-Low,-2,uncompassionate
F-Low,-2,defiant
F-Low,-2,unsupportive
F-Low,-2,undiplomatic
I-Low,-2,unreasonable
I-Low,-2,agitated
I-Low,-2,unrestrained
I-Low,-2,robust
J-Low,-2,inaccurate
J-Low,-2,inexact
J-Low,-2,segregated
J-Low,-2,nonintegrated
N-Low,-2,practical
N-Low,-2,good
N-Low,-2,unregretful
N-Low,-2,even
N-Low,-2,written
E-Low,-2,introspective
E-Low,-2,geographic
E-Low,-2,nonmagnetic
E-Low,-2,antimagnetic
E-Low,-2,unalert
S-Low,-2,thoughtless
S-Low,-2,unaware
P-Low,-2,unalert
P-Low,-2,careless
P-Low,-2,even
T-Low,-2,nonintellectual
T-Low,-2,emotional
T-Low,-2,ineffective
T-Low,-2,noncritical
T-Low,-2,uncritical
T-Low,-2,inconsistent
T-Low,-2,unreproducible
T-Low,-2,illegitimate
F-Low,-2,uncharitable
F-Low,-2,unreasonable
F-Low,-2,disjunctive
F-Low,-2,disjunct
F-Low,-2,disproportionate
F-Low,-2,asymmetrical
