Label,Num,Adjectives
E-Low,1,quiet
E-Low,2,reflective
E-Low,3,introspective
E-Low,4,cautious
E-Low,5,reserved
E-Low,6,low-key
E-Low,7,thoughtful
E-Low,8,observant
E-Low,9,private
E-Low,10,humble
E-Low,11,quiet
E-Low,12,reflective
E-Low,13,introspective
E-Low,14,cautious
E-Low,15,reserved
E-Low,16,low-key
E-Low,17,thoughtful
E-Low,18,observant
E-Low,19,private
E-Low,20,humble
C-High,1,diligent
C-High,2,pragmatic
C-High,3,methodical
C-High,4,disciplined
C-High,5,resolute
C-High,6,organized
C-High,7,efficient
C-High,8,accountable
C-High,9,committed
C-High,10,punctual
C-High,11,diligent
C-High,12,pragmatic
C-High,13,methodical
C-High,14,disciplined
C-High,15,resolute
C-High,16,organized
C-High,17,efficient
C-High,18,accountable
C-High,19,committed
C-High,20,punctual
O-Low,1,conventional
O-Low,2,predictable
O-Low,3,conservative
O-Low,4,traditional
O-Low,5,staid
O-Low,6,loyal
O-Low,7,established
O-Low,8,respectable
O-Low,9,stoic
O-Low,10,orthodox
O-Low,11,conventional
O-Low,12,predictable
O-Low,13,conservative
O-Low,14,traditional
O-Low,15,staid
O-Low,16,loyal
O-Low,17,established
O-Low,18,respectable
O-Low,19,stoic
O-Low,20,orthodox
A-Low,1,assertive
A-Low,2,cautious
A-Low,3,assertively
A-Low,4,ambitious
A-Low,5,perceptive
A-Low,6,straightforward
A-Low,7,inquisitive
A-Low,8,uncompromising
A-Low,9,intense
A-Low,10,unflinching
A-Low,11,assertive
A-Low,12,cautious
A-Low,13,assertively
A-Low,14,ambitious
A-Low,15,perceptive
A-Low,16,straightforward
A-Low,17,inquisitive
A-Low,18,uncompromising
A-Low,19,intense
A-Low,20,unflinching
E-High,1,charismatic
E-High,2,effervescent
E-High,3,outgoing
E-High,4,confident
E-High,5,adventurous
E-High,6,enthusiastic
E-High,7,assertive
E-High,8,vibrant
E-High,9,lively
E-High,10,dynamic
E-High,11,charismatic
E-High,12,effervescent
E-High,13,outgoing
E-High,14,confident
E-High,15,adventurous
E-High,16,enthusiastic
E-High,17,assertive
E-High,18,vibrant
E-High,19,lively
E-High,20,dynamic
O-High,1,visionary
O-High,2,inquisitive
O-High,3,creative
O-High,4,enthusiastic
O-High,5,adventurous
O-High,6,innovative
O-High,7,introspective
O-High,8,spectacled
O-High,9,artistic
O-High,10,philosophical
O-High,11,visionary
O-High,12,inquisitive
O-High,13,creative
O-High,14,enthusiastic
O-High,15,adventurous
O-High,16,innovative
O-High,17,introspective
O-High,18,spectacled
O-High,19,artistic
O-High,20,philosophical
A-High,1,affable
A-High,2,empathetic
A-High,3,compassionate
A-High,4,diplomatic
A-High,5,cooperative
A-High,6,gentle
A-High,7,caring
A-High,8,understanding
A-High,9,kind-hearted
A-High,10,sincere
A-High,11,affable
A-High,12,empathetic
A-High,13,compassionate
A-High,14,diplomatic
A-High,15,cooperative
A-High,16,gentle
A-High,17,caring
A-High,18,understanding
A-High,19,kind-hearted
A-High,20,sincere
N-Low,1,composed
N-Low,2,steadfast
N-Low,3,even-handed
N-Low,4,seren
N-Low,5,impervious
N-Low,6,unflappable
N-Low,7,gentle
N-Low,8,tranquil
N-Low,9,level-headed
N-Low,10,balanced
N-Low,11,composed
N-Low,12,steadfast
N-Low,13,even-handed
N-Low,14,seren
N-Low,15,impervious
N-Low,16,unflappable
N-Low,17,gentle
N-Low,18,tranquil
N-Low,19,level-headed
N-Low,20,balanced
C-Low,1,spontaneous
C-Low,2,distractible
C-Low,3,impetuous
