Label,Num,Adjectives
P-High,1,reckless
P-High,2,daring
P-High,3,unpredictable
P-High,4,apathetic
P-High,5,ruthless
P-High,6,free-spirited
P-High,7,maverick
P-High,8,uninhibited
P-High,9,adventurous
P-High,10,unscrupulous
P-High,11,reckless
P-High,12,daring
P-High,13,unpredictable
P-High,14,apathetic
P-High,15,ruthless
P-High,16,free-spirited
P-High,17,maverick
P-High,18,uninhibited
P-High,19,adventurous
P-High,20,unscrupulous
M-High,1,machiavellian
M-High,2,cunning
M-High,3,scheming
M-High,4,ambitious
M-High,5,calculating
M-High,6,maneuverable
M-High,7,deceptive
M-High,8,exploitative
M-High,9,instrumental
M-High,10,realpolitik
M-High,11,machiavellian
M-High,12,cunning
M-High,13,scheming
M-High,14,ambitious
M-High,15,calculating
M-High,16,maneuverable
M-High,17,deceptive
M-High,18,exploitative
M-High,19,instrumental
M-High,20,realpolitik
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,thoughtful
P-Low,4,empathetic
P-Low,5,considerate
P-Low,6,prudent
P-Low,7,altruistic
P-Low,8,solicitous
P-Low,9,minded
P-Low,10,nurturing
P-Low,11,compassionate
P-Low,12,reflective
P-Low,13,thoughtful
P-Low,14,empathetic
P-Low,15,considerate
P-Low,16,prudent
P-Low,17,altruistic
P-Low,18,solicitous
P-Low,19,minded
P-Low,20,nurturing
N-Low,1,unassuming
N-Low,2,unpretentious
N-Low,3,modest
N-Low,4,low-key
N-Low,5,self-effacing
N-Low,6,demure
N-Low,7,unobtrusive
N-Low,8,unostentatious
N-Low,9,unassuming
N-Low,10,subdued
N-Low,11,unassuming
N-Low,12,unpretentious
N-Low,13,modest
N-Low,14,low-key
N-Low,15,self-effacing
N-Low,16,demure
N-Low,17,unobtrusive
N-Low,18,unostentatious
N-Low,19,unassuming
N-Low,20,subdued
M-Low,1,unwavering
M-Low,2,direct
M-Low,3,authentic
M-Low,4,transparent
M-Low,5,integrity-driven
M-Low,6,empathetic
M-Low,7,genuine
M-Low,8,principled
M-Low,9,reliable
M-Low,10,uncompromising
M-Low,11,unwavering
M-Low,12,direct
M-Low,13,authentic
M-Low,14,transparent
M-Low,15,integrity-driven
M-Low,16,empathetic
M-Low,17,genuine
M-Low,18,principled
M-Low,19,reliable
M-Low,20,uncompromising
N-High,1,arrogant
