Label,Num,Adjectives
I,1,reserved
I,2,meditative
I,3,reflective
I,4,sensitized
I,5,solitary
I,6,calm
I,7,sensory-sensitive
I,8,introspective
I,9,reserved
I,10,peaceful
I,11,reserved
I,12,meditative
I,13,reflective
I,14,sensitized
I,15,solitary
I,16,calm
I,17,sensory-sensitive
I,18,introspective
I,19,reserved
I,20,peaceful
J,1,analytical
J,2,systematic
J,3,methodical
J,4,conscientious
J,5,discerning
J,6,punctual
J,7,structured
J,8,prepared
J,9,predictive
J,10,clarity-driven
J,11,analytical
J,12,systematic
J,13,methodical
J,14,conscientious
J,15,discerning
J,16,punctual
J,17,structured
J,18,prepared
J,19,predictive
J,20,clarity-driven
N,1,visionary
N,2,mystical
N,3,insightful
N,4,futuristic
N,5,symbolic
N,6,enigmatic
N,7,philosophical
N,8,intuitive
N,9,imaginative
N,10,symbol-seeking
N,11,visionary
N,12,mystical
N,13,insightful
N,14,futuristic
N,15,symbolic
N,16,enigmatic
N,17,philosophical
N,18,intuitive
N,19,imaginative
N,20,symbol-seeking
E,1,socially
E,2,vibrant
E,3,energetic
E,4,outgoing
E,5,talkative
E,6,enthusiastic
E,7,charismatic
E,8,lively
E,9,confident
E,10,engaging
E,11,socially
E,12,vibrant
E,13,energetic
E,14,outgoing
E,15,talkative
E,16,enthusiastic
E,17,charismatic
E,18,lively
E,19,confident
E,20,engaging
S,1,pragmatic
S,2,down-to-earth
S,3,observant
S,4,analytical
S,5,reflective
S,6,conscientious
S,7,discerning
S,8,thoughtful
S,9,methodical
S,10,grounded
S,11,pragmatic
S,12,down-to-earth
S,13,observant
S,14,analytical
S,15,reflective
S,16,conscientious
S,17,discerning
S,18,thoughtful
S,19,methodical
S,20,grounded
P,1,opportunistic
P,2,adaptive
P,3,resourceful
P,4,lively
P,5,curious
P,6,flexible-minded
P,7,non-conformist
P,8,open-minded
P,9,thriving
P,10,nimble
P,11,opportunistic
P,12,adaptive
P,13,resourceful
P,14,lively
P,15,curious
P,16,flexible-minded
P,17,non-conformist
P,18,open-minded
P,19,thriving
P,20,nimble
T,1,analytical
T,2,objective
T,3,rational
T,4,pragmatic
T,5,efficient
T,6,independent
T,7,systematic
T,8,logical
T,9,dispassionate
T,10,analytic
T,11,analytical
T,12,objective
T,13,rational
T,14,pragmatic
T,15,efficient
T,16,independent
T,17,systematic
T,18,logical
T,19,dispassionate
T,20,analytic
F,1,sympathetic
F,2,emotional
F,3,compassionate
F,4,affectionate
F,5,sincere
F,6,sympathetic
F,7,diplomatic
F,8,cooperative
F,9,committed
F,10,altruistic
F,11,sympathetic
F,12,emotional
F,13,compassionate
F,14,affectionate
F,15,sincere
F,16,sympathetic
F,17,diplomatic
F,18,cooperative
F,19,committed
F,20,altruistic
