Label,Num,Adjectives
I,1,sensitive
I,2,reflective
I,3,introverted
I,4,quiet
I,5,mellow
I,6,perceptive
I,7,thoughtful
I,8,solitary
I,9,delicate
I,10,enigmatic
I,11,sensitive
I,12,reflective
I,13,introverted
I,14,quiet
I,15,mellow
I,16,perceptive
I,17,thoughtful
I,18,solitary
I,19,delicate
I,20,enigmatic
J,1,fastidious
J,2,methodical
J,3,perfectionistic
J,4,analytical
J,5,disciplined
J,6,systematic
J,7,precise
J,8,structured
J,9,pragmatic
J,10,detail-oriented
J,11,fastidious
J,12,methodical
J,13,perfectionistic
J,14,analytical
J,15,disciplined
J,16,systematic
J,17,precise
J,18,structured
J,19,pragmatic
J,20,detail-oriented
N,1,visionary
N,2,eccentric
N,3,innovative
N,4,mystical
N,5,imaginative
N,6,enigmatic
N,7,visionary
N,8,speculative
N,9,sagacious
N,10,cosmopolitan
N,11,visionary
N,12,eccentric
N,13,innovative
N,14,mystical
N,15,imaginative
N,16,enigmatic
N,17,visionary
N,18,speculative
N,19,sagacious
N,20,cosmopolitan
E,1,vivacious
E,2,outgoing
E,3,exuberant
E,4,affable
E,5,charismatic
E,6,sociable
E,7,ebullient
E,8,vibrant
E,9,lively
E,10,dramatic
E,11,vivacious
E,12,outgoing
E,13,exuberant
E,14,affable
E,15,charismatic
E,16,sociable
E,17,ebullient
E,18,vibrant
E,19,lively
E,20,dramatic
S,1,perceptive
S,2,pragmatic
S,3,down-to-earth
S,4,methodical
S,5,observant
S,6,discerning
S,7,practical-minded
S,8,savvy
S,9,grounded
S,10,rigorous
S,11,perceptive
S,12,pragmatic
S,13,down-to-earth
S,14,methodical
S,15,observant
S,16,discerning
S,17,practical-minded
S,18,savvy
S,19,grounded
S,20,rigorous
P,1,adaptable
P,2,spontaneous
P,3,resourceful
P,4,agile
P,5,unconventional
P,6,cautiously
P,7,flexible
P,8,lateral
P,9,free-spirited
P,10,perceptive
P,11,adaptable
P,12,spontaneous
P,13,resourceful
P,14,agile
P,15,unconventional
P,16,cautiously
P,17,flexible
P,18,lateral
P,19,free-spirited
P,20,perceptive
T,1,analytical
T,2,pragmatic
T,3,detached
T,4,rational
T,5,methodical
T,6,reserved
T,7,logical
T,8,systematic
T,9,unemotional
T,10,calculating
T,11,analytical
T,12,pragmatic
T,13,detached
T,14,rational
T,15,methodical
T,16,reserved
T,17,logical
T,18,systematic
T,19,unemotional
T,20,calculating
F,1,empathetic
F,2,compassionate
F,3,sincere
F,4,nurturing
F,5,vulnerable
F,6,introspective
F,7,collaborative
F,8,sentimental
F,9,empowering
F,10,harmonious
F,11,empathetic
F,12,compassionate
F,13,sincere
F,14,nurturing
F,15,vulnerable
F,16,introspective
F,17,collaborative
F,18,sentimental
F,19,empowering
F,20,harmonious
