Label,Num,Adjectives
P-High,1,reckless
P-High,2,daring
P-High,3,callous
P-High,4,unpredictable
P-High,5,unconventional
P-High,6,thrill-hungry
P-High,7,emotionally
P-High,8,maverick
P-High,9,risk-averse
P-High,10,antisocial
P-High,11,reckless
P-High,12,daring
P-High,13,callous
P-High,14,unpredictable
P-High,15,unconventional
P-High,16,thrill-hungry
P-High,17,emotionally
P-High,18,maverick
P-High,19,risk-averse
P-High,20,antisocial
M-High,1,machiavellian
M-High,2,aristocratic
M-High,3,scheming
M-High,4,cunning
M-High,5,calculated
M-High,6,deceptive
M-High,7,amoral
M-High,8,chameleon-like
M-High,9,maneuvering
M-High,10,realpolitik
M-High,11,machiavellian
M-High,12,aristocratic
M-High,13,scheming
M-High,14,cunning
M-High,15,calculated
M-High,16,deceptive
M-High,17,amoral
M-High,18,chameleon-like
M-High,19,maneuvering
M-High,20,realpolitik
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,empathic
P-Low,4,considerate
P-Low,5,cautious
P-Low,6,nurturing
P-Low,7,perceptive
P-Low,8,solicitous
P-Low,9,introspective
P-Low,10,altruistic
P-Low,11,compassionate
P-Low,12,reflective
P-Low,13,empathic
P-Low,14,considerate
P-Low,15,cautious
P-Low,16,nurturing
P-Low,17,perceptive
P-Low,18,solicitous
P-Low,19,introspective
P-Low,20,altruistic
N-Low,1,unassuming
N-Low,2,modest
N-Low,3,unpretentious
N-Low,4,self-effacing
N-Low,5,low-key
N-Low,6,unobtrusive
N-Low,7,demure
N-Low,8,unassuming
N-Low,9,subdued
N-Low,10,unostentatious
N-Low,11,unassuming
N-Low,12,modest
N-Low,13,unpretentious
N-Low,14,self-effacing
N-Low,15,low-key
N-Low,16,unobtrusive
N-Low,17,demure
N-Low,18,unassuming
N-Low,19,subdued
N-Low,20,unostentatious
M-Low,1,authentic
M-Low,2,integrity-driven
M-Low,3,transparent
M-Low,4,uncompromising
M-Low,5,reliable
M-Low,6,sincere
M-Low,7,ethical
M-Low,8,straightforward
M-Low,9,principled
M-Low,10,unwavering
M-Low,11,authentic
M-Low,12,integrity-driven
M-Low,13,transparent
M-Low,14,uncompromising
M-Low,15,reliable
M-Low,16,sincere
M-Low,17,ethical
M-Low,18,straightforward
M-Low,19,principled
M-Low,20,unwavering
N-High,1,arrogant
