EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_Score_Comparison,AGR_Score_Comparison,CSN_Score_Comparison,EST_Score_Comparison,OPN_Score_Comparison
5,1,4,1,2,1,5,5,5,2,5,1,5,1,1,5,5,4,1,2,2,5,1,5,1,5,2,5,2,2,1,4,5,5,5,5,1,5,1,1,5,4,2,1,4.875,1.125,4.666666666666667,4.0,1.4,high,high,high,low,low
5,1,5,1,2,1,4,2,5,2,5,1,5,2,1,5,4,5,1,2,2,5,1,5,2,5,1,5,1,2,1,5,5,5,5,5,1,5,1,2,5,4,1,1,4.875,1.125,4.666666666666667,4.444444444444445,1.6,high,high,high,low,low
5,1,5,1,2,1,5,2,5,2,5,1,5,2,1,5,5,1,1,2,5,4,1,5,1,5,5,5,2,2,1,4,5,5,5,5,1,5,1,1,5,4,1,1,4.5,1.25,4.222222222222222,4.888888888888889,1.4,high,high,high,low,low
5,2,4,1,2,1,5,2,5,2,5,1,5,2,2,5,4,5,1,2,1,5,1,5,1,5,2,5,2,2,1,4,5,5,5,5,1,5,1,1,5,4,5,1,5.0,1.25,4.444444444444445,3.888888888888889,1.5,high,high,high,low,low
5,2,5,1,2,2,4,2,5,2,5,1,5,1,1,5,4,1,1,2,2,4,5,5,1,5,2,5,2,1,1,5,5,5,5,5,1,5,1,1,5,4,2,2,4.75,1.125,4.333333333333333,4.333333333333333,1.4,high,high,high,low,low
5,1,4,1,2,1,5,2,5,2,5,1,5,1,2,5,5,1,1,1,1,5,5,5,1,5,1,5,5,1,1,4,5,5,5,5,2,5,1,2,5,4,1,1,5.0,1.5,4.666666666666667,4.333333333333333,1.4,high,high,high,low,low
5,1,4,1,2,1,4,2,5,2,5,1,5,1,1,5,5,1,1,2,1,5,1,5,2,5,5,5,2,1,1,4,5,5,5,5,1,5,1,1,5,5,1,1,5.0,1.125,4.333333333333333,4.777777777777778,1.4,high,high,high,low,low
5,2,4,1,2,1,4,2,5,2,5,1,5,2,1,5,5,5,1,2,1,5,5,5,2,5,1,5,2,1,1,4,5,5,5,5,1,5,1,2,5,4,1,1,5.0,1.25,4.555555555555555,3.888888888888889,1.5,high,high,high,low,low
5,1,4,1,2,1,4,2,5,2,5,1,5,2,2,5,4,5,1,2,2,4,1,5,2,5,1,5,5,1,1,5,5,5,5,5,1,5,5,1,5,4,2,1,4.875,2.125,4.555555555555555,4.222222222222222,1.5,high,high,high,low,low
5,2,5,1,2,1,5,2,5,2,5,1,5,5,1,5,4,4,1,2,1,4,1,5,2,5,5,5,5,2,1,4,5,5,5,5,5,5,1,1,5,4,1,1,5.0,2.0,3.555555555555556,4.555555555555555,1.5,high,low,high,low,low
5,1,5,1,2,1,5,2,5,2,5,1,5,1,2,5,5,1,1,2,1,5,1,5,2,5,2,5,1,2,1,5,5,5,5,5,1,5,5,1,5,5,1,2,5.0,1.5,4.888888888888889,4.888888888888889,1.7,high,high,high,low,low
5,2,5,1,2,1,4,2,5,2,5,1,5,2,1,5,5,5,1,1,1,5,2,5,2,5,5,5,5,1,1,5,5,5,5,5,1,5,1,1,5,5,1,2,5.0,1.625,4.333333333333333,4.333333333333333,1.4,high,high,high,low,low
5,2,5,1,2,1,5,2,5,1,5,1,5,1,1,5,5,4,1,2,2,4,2,5,2,5,5,5,1,1,1,4,5,5,5,5,2,5,1,1,4,4,1,1,4.875,1.0,4.0,4.444444444444445,1.4,high,high,high,low,low
5,2,5,1,2,1,5,5,5,2,5,1,5,5,2,5,5,4,1,1,1,5,2,5,2,5,5,5,2,1,1,5,5,5,5,5,1,5,1,2,5,4,2,1,5.0,1.625,4.333333333333333,4.0,1.5,high,high,high,low,low
5,2,5,1,2,1,4,2,5,2,5,1,5,5,1,5,5,4,1,1,1,4,2,5,2,5,5,5,1,1,1,5,5,5,5,5,2,5,1,2,5,4,1,1,5.0,1.5,4.0,4.444444444444445,1.4,high,high,high,low,low
5,2,5,1,2,1,4,2,5,2,5,1,5,5,1,5,5,4,1,2,2,5,1,5,2,5,5,5,2,1,1,4,5,5,5,5,1,5,1,1,5,4,1,1,4.875,1.625,4.111111111111111,4.555555555555555,1.4,high,high,high,low,low
5,1,5,1,2,1,4,4,5,2,5,1,5,1,2,5,5,5,1,2,1,5,5,5,2,5,1,5,5,1,1,5,5,5,5,5,1,5,1,2,5,4,1,2,5.0,1.5,4.777777777777778,3.7777777777777777,1.7,high,high,high,low,low
5,1,5,1,2,1,4,2,5,2,5,1,5,5,2,5,5,1,1,2,5,5,1,5,1,5,1,5,5,2,1,5,5,5,5,5,2,5,1,1,5,5,2,1,4.5,2.0,4.777777777777778,4.777777777777778,1.5,high,high,high,low,low
5,2,4,1,2,1,5,2,5,1,5,1,5,2,1,5,4,4,1,2,5,5,1,5,2,5,5,5,1,2,1,4,5,5,5,5,2,5,1,2,5,4,1,1,4.5,1.125,4.0,4.444444444444445,1.5,high,high,high,low,low
5,1,5,1,1,2,5,2,5,2,5,1,5,1,1,5,4,1,1,2,5,5,5,5,1,5,5,5,5,2,1,5,5,5,5,5,5,5,1,2,5,5,1,2,4.375,1.5,4.0,4.444444444444445,1.5,high,high,high,low,low
