EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_Score_Comparison,AGR_Score_Comparison,CSN_Score_Comparison,EST_Score_Comparison,OPN_Score_Comparison
1,2,4,2,5,5,4,2,2,5,2,1,5,2,5,2,5,4,2,5,4,4,5,2,5,2,2,5,2,5,2,5,5,2,4,1,2,4,2,5,5,4,4,5,1.875,2.75,4.333333333333333,3.555555555555556,4.3,low,high,low,low,high
2,1,4,2,5,4,5,2,2,5,2,2,5,5,5,2,4,4,2,5,2,4,4,2,5,2,1,5,5,5,5,5,5,2,4,1,2,4,2,5,4,4,5,5,2.0,3.5,4.444444444444445,3.555555555555556,4.4,low,high,low,high,high
2,2,4,2,5,2,4,2,2,5,1,2,5,5,5,2,5,2,2,5,2,4,4,2,5,2,2,5,2,5,5,4,4,2,4,2,2,5,2,5,4,5,4,5,2.25,3.125,4.222222222222222,3.888888888888889,4.4,low,high,high,high,high
2,2,4,2,5,4,5,2,2,5,2,1,5,2,5,2,4,4,2,5,2,4,5,2,5,2,2,5,2,5,5,4,4,2,4,2,2,4,2,5,5,4,4,5,2.125,2.75,4.222222222222222,3.4444444444444446,4.3,low,high,low,low,high
1,2,4,2,5,4,5,2,2,5,1,1,5,2,5,2,4,4,2,5,4,4,5,2,5,2,2,5,2,5,5,5,4,2,4,2,2,4,2,5,4,4,5,5,1.625,2.75,4.333333333333333,3.333333333333333,4.4,low,high,low,low,high
2,2,4,2,5,2,5,2,2,5,1,2,5,2,5,2,4,4,2,5,4,4,1,2,5,2,2,4,2,5,5,5,5,2,4,1,2,5,2,5,4,5,2,5,1.875,2.75,4.333333333333333,4.222222222222222,4.4,low,high,high,low,high
2,2,5,2,5,2,5,2,2,5,2,2,5,5,5,2,4,2,2,5,4,4,1,2,5,2,2,4,2,5,5,4,5,2,2,1,2,4,2,5,4,4,5,5,2.0,3.125,4.111111111111111,4.111111111111111,4.6,low,high,high,high,high
2,2,4,2,5,4,5,2,2,5,2,2,5,2,5,2,4,4,2,5,2,4,5,2,5,2,2,4,2,5,5,4,5,2,4,1,2,4,2,5,4,5,5,5,2.0,2.75,4.222222222222222,3.333333333333333,4.4,low,high,low,low,high
2,2,4,2,5,2,4,2,2,5,1,1,5,2,5,2,4,5,2,5,5,4,5,2,5,2,1,4,5,5,5,4,5,2,2,2,2,4,2,5,4,4,4,5,1.875,3.125,4.222222222222222,3.333333333333333,4.6,low,high,low,high,high
2,2,4,2,5,5,4,2,2,5,2,1,5,5,5,2,4,4,2,5,5,4,5,2,5,2,2,5,2,5,5,4,5,2,4,1,2,5,2,5,5,4,5,5,1.5,3.125,4.111111111111111,3.555555555555556,4.3,low,high,low,high,high
2,1,4,2,5,5,4,2,2,5,2,2,4,2,5,2,4,4,2,5,2,4,1,2,5,2,2,5,2,5,5,5,5,2,4,2,2,4,2,5,4,5,5,5,2.0,2.75,4.333333333333333,3.7777777777777777,4.4,low,high,high,low,high
2,2,4,2,5,4,4,2,2,5,1,2,5,2,5,2,4,4,2,5,2,5,4,2,5,2,2,5,2,5,5,4,5,2,4,2,2,4,2,5,4,4,4,5,2.0,2.75,4.111111111111111,3.6666666666666665,4.4,low,high,high,low,high
2,1,4,2,5,4,5,2,2,5,1,2,5,5,5,2,4,4,2,5,4,5,5,2,5,2,1,4,2,5,2,4,5,2,4,1,2,4,2,5,5,5,2,5,2.0,3.125,4.555555555555555,3.6666666666666665,4.3,low,high,high,high,high
2,2,5,2,5,4,5,2,2,5,2,1,5,2,5,2,5,4,2,5,2,5,1,2,5,2,2,4,2,5,5,5,5,2,4,1,2,5,2,5,4,5,3,5,2.0,2.75,4.666666666666667,4.222222222222222,4.4,low,high,high,low,high
2,2,4,2,5,5,5,2,2,5,2,2,5,2,5,2,4,4,2,5,2,4,5,2,5,2,2,4,2,5,5,5,5,2,4,1,2,5,2,5,5,4,4,5,1.875,2.75,4.222222222222222,3.555555555555556,4.3,low,high,low,low,high
1,1,4,2,5,2,4,2,2,5,1,1,5,5,5,2,4,2,2,5,4,4,5,2,5,2,1,4,5,5,5,4,4,2,4,2,2,5,2,5,4,4,3,5,1.875,3.5,4.333333333333333,3.7777777777777777,4.4,low,high,high,high,high
