EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score
5,5,2,2,2,1,2,4,5,2,5,5,2,5,2,5,1,5,2,1,5,2,5,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,5,2,5,2,2,1,4.5,3.5,1.4444444444444444,2.0,1.9
5,5,2,2,2,1,2,5,2,2,5,5,2,5,2,5,2,5,2,1,5,2,5,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,5,2,4,2,5,2,4.5,3.875,1.5555555555555556,1.5555555555555556,2.1
5,5,2,2,2,2,2,4,5,2,5,5,2,5,2,5,2,5,1,2,5,2,5,2,2,5,5,2,5,2,5,2,2,2,2,5,5,2,5,2,4,2,1,2,3.875,3.375,1.5555555555555556,2.111111111111111,2.2
5,5,2,1,2,2,2,5,5,2,5,5,2,5,2,5,2,4,2,2,5,2,5,2,2,5,5,2,5,4,1,2,2,2,2,5,5,2,5,2,4,2,2,2,4.375,3.375,1.5555555555555556,2.0,2.4
5,5,2,5,2,1,2,4,2,2,5,5,2,5,2,5,2,5,2,2,5,2,5,2,2,5,5,2,5,2,2,2,2,2,2,5,5,2,2,2,4,2,5,2,4.375,3.875,1.5555555555555556,1.6666666666666667,2.2
5,5,2,2,2,5,2,4,2,2,5,5,2,5,2,5,2,5,2,2,5,2,2,2,2,5,5,2,5,4,1,2,2,2,2,5,5,2,5,2,5,2,5,1,4.0,3.875,1.5555555555555556,2.0,2.2
5,5,2,2,2,2,2,4,2,2,5,5,2,5,2,5,2,5,2,1,5,2,5,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,2,2,5,2,5,2,4.375,3.5,1.5555555555555556,1.6666666666666667,2.0
5,5,2,1,2,2,2,4,2,2,5,5,2,5,5,5,2,5,2,2,5,2,2,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,2,2,5,2,5,2,4.375,3.375,1.5555555555555556,2.0,2.4
5,5,2,2,2,2,2,4,2,2,5,5,2,5,2,5,2,5,2,1,2,2,5,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,2,2,2,2,2,2,4.75,3.5,1.5555555555555556,2.0,2.3
5,5,2,2,2,2,2,4,2,2,5,5,2,5,2,5,2,5,2,2,5,2,2,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,5,2,5,2,2,2,4.375,3.875,1.5555555555555556,2.3333333333333335,2.1
5,5,2,2,2,5,2,4,5,2,5,5,2,5,2,5,2,5,5,2,5,2,5,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,2,2,4,2,5,1,4.0,3.5,1.5555555555555556,1.6666666666666667,2.1
5,5,2,1,2,5,2,4,2,2,5,5,2,5,2,5,2,5,2,1,1,2,5,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,2,2,4,2,1,2,4.5,3.375,1.5555555555555556,2.111111111111111,2.1
5,5,2,2,2,2,2,4,2,2,5,5,2,5,5,5,1,5,2,1,5,2,5,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,2,2,4,2,5,2,4.375,3.5,1.4444444444444444,1.6666666666666667,2.4
5,5,2,5,2,5,2,4,2,2,5,5,2,5,2,5,2,5,2,2,5,2,5,2,2,5,5,2,5,2,2,2,2,2,2,5,5,2,2,2,2,2,2,2,3.875,3.875,1.5555555555555556,2.0,2.4
5,5,2,2,2,2,2,4,2,2,5,5,2,5,2,5,2,5,2,2,5,2,5,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,2,2,4,2,5,2,4.375,3.5,1.5555555555555556,1.6666666666666667,2.2
5,5,2,5,2,5,2,4,5,2,5,5,2,5,2,5,2,5,2,2,5,2,5,2,2,5,5,2,5,2,2,2,2,2,2,5,5,2,5,2,4,2,5,1,3.875,3.875,1.5555555555555556,1.6666666666666667,2.1
5,5,2,5,2,1,2,4,2,2,5,5,2,5,5,5,2,5,2,2,5,2,5,2,2,5,5,2,5,2,2,2,2,2,2,5,5,2,5,2,5,2,5,2,4.375,4.25,1.5555555555555556,1.6666666666666667,2.4
5,5,2,2,2,5,2,5,2,2,5,5,2,5,2,5,1,5,2,2,5,2,5,2,2,5,5,2,5,2,2,2,2,2,2,5,5,2,2,2,2,2,5,2,3.875,3.5,1.4444444444444444,1.5555555555555556,2.4
5,5,2,2,2,2,2,4,2,2,5,5,2,5,2,5,2,5,2,1,1,2,2,2,2,5,5,2,5,2,1,2,2,2,2,5,5,2,5,2,2,2,5,1,4.875,3.875,1.5555555555555556,2.0,2.2
5,5,2,5,2,2,2,4,2,2,5,5,2,5,2,5,2,5,2,2,5,2,2,2,2,5,5,2,5,2,5,2,2,2,2,5,5,2,2,2,5,2,2,1,3.875,3.875,1.5555555555555556,2.3333333333333335,2.0
