EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score
5,2,5,1,5,1,2,2,5,5,5,2,5,5,5,5,2,4,1,5,5,5,5,5,5,5,2,5,2,5,1,2,5,5,1,5,2,5,2,5,4,2,5,5,4.5,1.75,3.2222222222222223,3.6666666666666665,4.7
5,2,5,1,5,2,2,2,5,5,5,2,5,2,5,5,2,4,1,5,5,2,1,5,5,5,2,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,2,5,4.375,1.25,2.888888888888889,4.444444444444445,4.7
5,2,5,1,5,1,2,2,5,5,5,2,5,2,5,5,2,5,1,5,5,2,5,5,5,5,5,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,2,5,4.5,1.25,2.5555555555555554,3.888888888888889,4.7
5,2,5,1,5,1,2,2,5,5,5,2,5,1,5,5,2,4,1,5,5,2,5,5,5,5,5,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,2,5,4.5,1.125,2.5555555555555554,4.0,4.7
5,2,5,1,5,2,2,2,5,5,5,2,5,2,5,5,2,4,1,5,2,5,5,5,5,5,2,5,2,5,1,2,5,5,1,5,2,5,1,5,5,2,5,5,4.75,1.25,3.2222222222222223,3.6666666666666665,4.6
5,2,5,1,5,2,2,2,5,5,5,2,5,1,5,5,2,5,1,5,2,2,5,5,5,5,2,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,5,5,4.75,1.125,2.888888888888889,3.5555555555555554,4.7
5,2,5,1,5,1,2,2,5,5,5,2,5,2,5,5,2,5,1,5,5,2,1,5,5,5,2,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,2,5,4.5,1.25,2.888888888888889,4.333333333333333,4.7
5,2,5,1,5,2,2,2,5,5,5,2,5,2,5,5,2,5,1,5,2,2,5,5,5,5,2,5,2,5,2,2,5,5,1,5,2,5,1,5,5,2,5,5,4.625,1.25,2.888888888888889,3.5555555555555554,4.6
5,2,5,1,5,1,2,2,5,5,5,2,5,2,5,5,2,1,1,5,5,2,5,5,5,5,2,5,2,5,1,2,5,5,2,5,2,5,1,5,4,2,2,5,4.5,1.25,2.888888888888889,4.333333333333333,4.6
5,2,5,1,5,1,2,2,5,5,5,2,5,1,5,5,2,4,1,5,5,2,5,5,5,5,5,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,5,5,4.5,1.125,2.5555555555555554,3.6666666666666665,4.7
5,2,5,1,5,2,2,2,5,5,5,2,5,2,5,5,2,1,1,5,1,2,5,5,5,5,5,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,5,5,4.875,1.25,2.5555555555555554,4.0,4.7
5,2,5,1,5,2,2,2,5,5,5,2,5,1,5,5,2,5,1,5,5,2,5,5,5,5,2,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,5,5,4.375,1.125,2.888888888888889,3.5555555555555554,4.7
5,2,5,1,5,2,2,2,5,5,5,2,5,5,5,5,2,4,1,5,1,2,5,5,5,5,2,5,2,5,1,2,5,5,1,5,2,5,2,5,4,2,5,5,4.875,1.75,2.888888888888889,3.6666666666666665,4.7
5,2,5,1,5,2,2,2,5,5,5,2,5,1,5,5,2,5,1,5,2,2,1,5,5,5,5,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,2,5,4.75,1.125,2.5555555555555554,4.333333333333333,4.7
5,2,5,1,5,2,2,2,5,5,5,2,5,1,5,5,2,5,2,5,2,2,5,5,5,5,2,5,2,5,1,2,5,5,2,5,2,5,2,5,4,2,2,5,4.75,1.375,2.888888888888889,3.888888888888889,4.6
5,2,5,1,5,1,2,2,5,5,5,1,5,2,5,5,2,4,1,5,5,2,5,5,5,5,2,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,2,5,4.5,1.25,3.0,4.0,4.7
5,2,5,1,5,2,2,2,5,5,5,2,5,2,5,5,2,5,1,5,1,2,5,5,5,5,2,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,2,5,4.875,1.25,2.888888888888889,3.888888888888889,4.7
5,2,5,1,5,1,2,2,5,5,5,2,5,2,5,5,2,4,1,5,1,2,5,5,5,5,2,5,2,5,1,2,5,5,1,5,2,5,1,5,4,2,1,5,5.0,1.25,2.888888888888889,4.111111111111111,4.7
5,2,5,1,5,2,2,2,5,5,5,2,5,1,5,5,2,4,1,5,5,5,5,5,5,5,2,5,2,5,1,2,5,5,2,5,2,5,1,5,5,2,5,5,4.375,1.125,3.2222222222222223,3.6666666666666665,4.5
5,2,5,1,5,1,2,2,5,5,5,2,5,5,5,5,2,4,1,5,5,4,5,5,5,5,2,5,2,5,2,2,5,5,1,5,2,5,1,5,4,2,1,5,4.375,1.625,3.111111111111111,4.111111111111111,4.7
