EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score
5,5,5,1,2,2,2,2,5,2,5,2,5,2,2,5,2,5,1,2,2,2,5,5,2,5,5,5,2,2,1,2,5,5,5,5,2,5,2,2,4,2,5,1,4.75,1.375,2.2222222222222223,3.5555555555555554,1.8
5,5,5,1,2,1,2,2,5,2,5,2,5,1,1,5,2,4,1,2,2,2,5,5,2,5,5,5,2,2,1,2,5,5,5,5,2,5,1,2,5,2,1,2,4.875,1.125,2.2222222222222223,4.111111111111111,1.7
5,5,5,1,2,1,2,2,5,2,5,2,5,1,1,5,2,5,1,2,2,2,1,5,2,5,5,5,5,2,1,2,5,5,5,5,5,5,1,2,5,2,1,2,4.875,1.5,1.8888888888888888,4.444444444444445,1.7
5,5,5,1,2,2,2,2,5,2,5,2,5,5,2,5,2,4,1,2,2,2,5,5,2,5,5,5,2,2,1,2,5,5,5,5,2,5,5,2,5,2,2,1,4.75,2.125,2.2222222222222223,4.0,1.7
5,5,5,1,2,1,2,4,5,2,5,5,5,2,2,5,2,4,1,2,2,2,5,5,2,5,5,5,2,2,2,2,5,5,5,5,4,5,2,2,4,2,5,2,4.75,1.375,1.6666666666666667,3.4444444444444446,1.9
5,2,5,1,2,2,2,2,5,2,5,2,5,2,2,5,2,5,2,2,2,2,1,5,2,5,5,5,2,2,1,2,5,5,5,5,5,5,2,2,5,2,2,1,4.75,1.5,2.2222222222222223,4.333333333333333,1.7
5,2,5,1,2,1,2,4,5,2,5,2,5,2,1,5,2,1,1,2,1,2,4,5,2,5,5,5,5,2,1,2,5,5,5,5,2,5,1,2,5,2,2,1,5.0,1.625,2.5555555555555554,4.222222222222222,1.6
5,5,5,1,2,2,2,2,5,2,5,2,5,1,2,5,2,5,1,2,2,2,1,5,2,5,5,5,5,2,1,2,5,5,5,5,5,5,2,2,4,2,1,1,4.75,1.625,1.8888888888888888,4.444444444444445,1.8
5,2,4,1,2,2,2,2,5,2,5,5,5,2,2,5,2,4,1,2,1,2,5,5,2,5,5,5,5,2,1,2,5,5,5,5,5,5,5,2,5,2,5,2,4.875,2.125,1.8888888888888888,3.5555555555555554,1.8
5,5,5,1,2,2,2,4,5,2,5,2,5,1,2,5,2,5,2,2,2,2,5,5,2,5,5,5,2,2,1,2,5,5,5,5,5,5,1,2,5,2,5,1,4.75,1.25,1.8888888888888888,3.3333333333333335,1.7
5,2,4,1,2,1,2,2,5,2,5,2,5,5,2,5,2,4,1,2,2,2,4,5,2,5,5,5,2,2,2,2,5,5,5,5,5,5,1,2,5,2,2,1,4.75,1.625,2.2222222222222223,4.0,1.7
5,2,5,1,2,2,2,5,5,2,5,2,5,1,2,5,2,5,2,2,2,2,1,5,2,5,5,5,4,2,1,2,5,5,5,5,2,5,1,2,5,2,2,1,4.75,1.5,2.5555555555555554,4.0,1.7
5,5,5,1,2,1,2,4,5,2,5,2,5,1,2,5,2,1,1,2,2,2,1,5,2,5,5,5,4,2,1,2,5,5,5,5,5,5,1,2,5,2,5,1,4.875,1.375,1.8888888888888888,4.222222222222222,1.7
5,2,5,1,2,2,2,2,5,2,5,2,5,5,2,5,2,5,1,2,2,2,1,5,2,5,5,5,5,2,1,2,5,5,5,5,2,5,1,2,5,2,5,2,4.75,2.0,2.5555555555555554,4.0,1.8
5,2,5,1,2,2,2,4,5,2,5,5,5,1,2,5,2,5,1,2,5,2,1,5,2,5,5,5,2,2,1,2,5,5,5,5,5,5,2,2,4,2,1,1,4.375,1.25,1.8888888888888888,4.222222222222222,1.8
5,5,5,1,2,2,2,2,5,2,5,2,5,1,2,5,2,4,1,2,2,2,5,5,2,5,5,5,5,2,1,2,5,5,5,5,5,5,1,2,4,2,2,1,4.75,1.5,1.8888888888888888,4.0,1.8
5,5,5,1,2,1,2,2,5,2,5,2,5,1,2,5,2,1,2,2,1,2,1,5,2,5,5,5,2,2,1,2,5,5,5,5,2,5,1,2,4,2,1,1,5.0,1.25,2.2222222222222223,4.888888888888889,1.8
5,2,5,1,2,2,2,2,5,2,5,2,5,2,2,5,2,5,1,2,1,2,1,5,2,5,5,5,2,2,1,2,5,5,5,5,2,5,1,2,5,2,1,1,4.875,1.25,2.5555555555555554,4.444444444444445,1.7
5,5,5,1,2,1,2,4,5,2,5,2,5,1,1,5,2,5,1,2,1,2,4,5,2,5,5,5,2,2,1,2,5,5,5,5,2,5,1,2,4,2,1,2,5.0,1.125,2.2222222222222223,3.888888888888889,1.8
5,2,5,1,2,2,2,5,5,2,5,2,5,1,2,5,2,4,1,2,2,2,1,5,2,5,5,5,2,2,1,2,5,5,5,5,5,5,2,2,5,2,2,1,4.75,1.25,2.2222222222222223,4.111111111111111,1.7
