Label,Num,Adjectives
E-Low,1,reserved
E-Low,2,meticulous
E-Low,3,skeptical
E-Low,4,reflective
E-Low,5,cautious
E-Low,6,thoughtful
E-Low,7,introspective
E-Low,8,serene
E-Low,9,reserved
E-Low,10,considerate
E-Low,11,reserved
E-Low,12,meticulous
E-Low,13,skeptical
E-Low,14,reflective
E-Low,15,cautious
E-Low,16,thoughtful
E-Low,17,introspective
E-Low,18,serene
E-Low,19,reserved
E-Low,20,considerate
C-High,1,dependable
C-High,2,tenacious
C-High,3,diligent
C-High,4,methodical
C-High,5,disciplined
C-High,6,responsible
C-High,7,consistent
C-High,8,efficient
C-High,9,goal-oriented
C-High,10,persevering
C-High,11,dependable
C-High,12,tenacious
C-High,13,diligent
C-High,14,methodical
C-High,15,disciplined
C-High,16,responsible
C-High,17,consistent
C-High,18,efficient
C-High,19,goal-oriented
C-High,20,persevering
O-Low,1,conservative
O-Low,2,stable
O-Low,3,traditionalist
O-Low,4,skeptical
O-Low,5,pragmatic
O-Low,6,predictable
O-Low,7,set
O-Low,8,reluctant
O-Low,9,familiarity-seeking
O-Low,10,consistent
O-Low,11,conservative
O-Low,12,stable
O-Low,13,traditionalist
O-Low,14,skeptical
O-Low,15,pragmatic
O-Low,16,predictable
O-Low,17,set
O-Low,18,reluctant
O-Low,19,familiarity-seeking
O-Low,20,consistent
A-Low,1,assertive
A-Low,2,critical
A-Low,3,determined
A-Low,4,egotistical
A-Low,5,forceful
A-Low,6,indecisive
A-Low,7,jaded
A-Low,8,nimble-minded
A-Low,9,pugnacious
A-Low,10,skeptical
A-Low,11,assertive
A-Low,12,critical
A-Low,13,determined
A-Low,14,egotistical
A-Low,15,forceful
A-Low,16,indecisive
A-Low,17,jaded
A-Low,18,nimble-minded
A-Low,19,pugnacious
A-Low,20,skeptical
E-High,1,energetic
E-High,2,radiant
E-High,3,social
E-High,4,charismatic
E-High,5,confident
E-High,6,excitable
E-High,7,outspoken
E-High,8,involved
E-High,9,talkative
E-High,10,dynamic
E-High,11,energetic
E-High,12,radiant
E-High,13,social
E-High,14,charismatic
E-High,15,confident
E-High,16,excitable
E-High,17,outspoken
E-High,18,involved
E-High,19,talkative
E-High,20,dynamic
O-High,1,visionary
O-High,2,curiouser
O-High,3,aesthetic
O-High,4,inventive
O-High,5,innovative
O-High,6,adventurous
O-High,7,intellectual
O-High,8,artistic
O-High,9,creative
O-High,10,thoughtful
O-High,11,visionary
O-High,12,curiouser
O-High,13,aesthetic
O-High,14,inventive
O-High,15,innovative
O-High,16,adventurous
O-High,17,intellectual
O-High,18,artistic
O-High,19,creative
O-High,20,thoughtful
A-High,1,compassionate
A-High,2,generous
A-High,3,hospitable
A-High,4,sympathetic
A-High,5,thoughtful
A-High,6,welcoming
A-High,7,patient
A-High,8,sensitive
A-High,9,supportive
A-High,10,amiable
A-High,11,compassionate
A-High,12,generous
A-High,13,hospitable
A-High,14,sympathetic
A-High,15,thoughtful
A-High,16,welcoming
A-High,17,patient
A-High,18,sensitive
A-High,19,supportive
A-High,20,amiable
N-Low,1,balanced
N-Low,2,composed
N-Low,3,determined
N-Low,4,fortified
N-Low,5,gentle
N-Low,6,innately
N-Low,7,luminous
N-Low,8,mellow
N-Low,9,patient
N-Low,10,steadfast
N-Low,11,balanced
N-Low,12,composed
N-Low,13,determined
N-Low,14,fortified
N-Low,15,gentle
N-Low,16,innately
N-Low,17,luminous
N-Low,18,mellow
N-Low,19,patient
N-Low,20,steadfast
C-Low,1,impetuous
C-Low,2,lighthearted
C-Low,3,impatient
C-Low,4,fidgety
C-Low,5,chaotic
C-Low,6,irresponsible
C-Low,7,hasty
C-Low,8,inattentive
C-Low,9,disorganized
C-Low,10,reckless
C-Low,11,impetuous
C-Low,12,lighthearted
C-Low,13,impatient
C-Low,14,fidgety
C-Low,15,chaotic
C-Low,16,irresponsible
C-Low,17,hasty
C-Low,18,inattentive
C-Low,19,disorganized
C-Low,20,reckless
N-High,1,emotional
N-High,2,sensitivity
N-High,3,reactive
N-High,4,anxious
N-High,5,depressive
N-High,6,angry
N-High,7,self-conscious
N-High,8,vulnerable
N-High,9,impulsive
N-High,10,cynical
N-High,11,emotional
N-High,12,sensitivity
N-High,13,reactive
N-High,14,anxious
N-High,15,depressive
N-High,16,angry
N-High,17,self-conscious
N-High,18,vulnerable
N-High,19,impulsive
N-High,20,cynical
E-Low,-1,reserved
E-Low,-1,punctilious
E-Low,-1,meticulous
E-Low,-1,skeptical
E-Low,-1,unbelieving
E-Low,-1,disbelieving
E-Low,-1,doubting
E-Low,-1,sceptical
E-Low,-1,musing
E-Low,-1,meditative
E-Low,-1,contemplative
E-Low,-1,broody
E-Low,-1,brooding
E-Low,-1,conservative
E-Low,-1,cautious
E-Low,-1,heedful
E-Low,-1,thoughtful
E-Low,-1,serious-minded
E-Low,-1,introverted
E-Low,-1,self-examining
E-Low,-1,introspective
E-Low,-1,serene
E-Low,-1,tranquil
E-Low,-1,unagitated
E-Low,-1,calm
E-Low,-1,considerate
C-High,-1,dependable
C-High,-1,honest
C-High,-1,reliable
C-High,-1,tenacious
C-High,-1,retentive
C-High,-1,recollective
C-High,-1,long
C-High,-1,dogged
C-High,-1,persevering
C-High,-1,diligent
C-High,-1,methodical
C-High,-1,disciplined
C-High,-1,creditworthy
C-High,-1,responsible_for
C-High,-1,responsible
C-High,-1,consistent
C-High,-1,coherent
C-High,-1,reproducible
C-High,-1,effective
C-High,-1,efficient
O-Low,-1,conservative
O-Low,-1,button-down
O-Low,-1,cautious
O-Low,-1,stable
O-Low,-1,static
O-Low,-1,traditionalist
O-Low,-1,hidebound
O-Low,-1,skeptical
O-Low,-1,unbelieving
O-Low,-1,disbelieving
O-Low,-1,doubting
O-Low,-1,sceptical
O-Low,-1,matter-of-fact
O-Low,-1,pragmatical
O-Low,-1,pragmatic
O-Low,-1,predictable
O-Low,-1,fixed
O-Low,-1,primed
O-Low,-1,fit
O-Low,-1,set
O-Low,-1,loath
O-Low,-1,reluctant
O-Low,-1,loth
O-Low,-1,consistent
O-Low,-1,coherent
O-Low,-1,reproducible
A-Low,-1,assertive
A-Low,-1,self-asserting
A-Low,-1,self-assertive
A-Low,-1,critical
A-Low,-1,vital
A-Low,-1,determined
A-Low,-1,dictated
A-Low,-1,conceited
A-Low,-1,narcissistic
A-Low,-1,self-loving
A-Low,-1,egotistic
A-Low,-1,egotistical
A-Low,-1,emphatic
A-Low,-1,forceful
A-Low,-1,indecisive
A-Low,-1,wearied
A-Low,-1,jaded
A-Low,-1,pugnacious
A-Low,-1,rough
A-Low,-1,hard-boiled
A-Low,-1,hard-bitten
A-Low,-1,skeptical
A-Low,-1,unbelieving
A-Low,-1,disbelieving
A-Low,-1,doubting
A-Low,-1,sceptical
E-High,-1,up-and-coming
E-High,-1,industrious
E-High,-1,gumptious
E-High,-1,energetic
E-High,-1,effulgent
E-High,-1,beamy
E-High,-1,beaming
E-High,-1,radiant
E-High,-1,refulgent
E-High,-1,societal
E-High,-1,social
E-High,-1,charismatic
E-High,-1,magnetic
E-High,-1,confident
E-High,-1,positive
E-High,-1,convinced
E-High,-1,irritable
E-High,-1,excitable
E-High,-1,blunt
E-High,-1,candid
E-High,-1,outspoken
E-High,-1,forthright
E-High,-1,vocal
E-High,-1,byzantine
E-High,-1,involved
E-High,-1,mired
E-High,-1,talkative
E-High,-1,gabby
E-High,-1,garrulous
E-High,-1,chatty
E-High,-1,loquacious
E-High,-1,dynamical
E-High,-1,active
E-High,-1,dynamic
O-High,-1,visionary
O-High,-1,airy
O-High,-1,windy
O-High,-1,impractical
O-High,-1,laputan
O-High,-1,curious
O-High,-1,queer
O-High,-1,funny
O-High,-1,peculiar
O-High,-1,odd
O-High,-1,esthetic
O-High,-1,aesthetical
O-High,-1,aesthetic
O-High,-1,inventive
O-High,-1,imaginative
O-High,-1,innovative
O-High,-1,advanced
O-High,-1,forward-looking
O-High,-1,modern
O-High,-1,adventurous
O-High,-1,adventuresome
O-High,-1,cerebral
O-High,-1,rational
O-High,-1,intellectual
O-High,-1,noetic
O-High,-1,artistic
O-High,-1,originative
O-High,-1,creative
O-High,-1,heedful
O-High,-1,thoughtful
O-High,-1,serious-minded
A-High,-1,compassionate
A-High,-1,generous
A-High,-1,hospitable
A-High,-1,kindly
A-High,-1,sympathetic
A-High,-1,benevolent
