Label,Num,Adjectives
P-High,1,reckless
P-High,2,unpredictable
P-High,3,daring
P-High,4,callous
P-High,5,impetuous
P-High,6,lawless
P-High,7,unbridled
P-High,8,adventurous
P-High,9,ruthless
P-High,10,unconventional
P-High,11,reckless
P-High,12,unpredictable
P-High,13,daring
P-High,14,callous
P-High,15,impetuous
P-High,16,lawless
P-High,17,unbridled
P-High,18,adventurous
P-High,19,ruthless
P-High,20,unconventional
M-High,1,machiavellian
M-High,2,cunning
M-High,3,manipulative
M-High,4,calculating
M-High,5,pragmatic
M-High,6,exploitative
M-High,7,ambitious
M-High,8,ruthless
M-High,9,deceptive
M-High,10,opportunistic
M-High,11,machiavellian
M-High,12,cunning
M-High,13,manipulative
M-High,14,calculating
M-High,15,pragmatic
M-High,16,exploitative
M-High,17,ambitious
M-High,18,ruthless
M-High,19,deceptive
M-High,20,opportunistic
P-Low,1,compassionate
P-Low,2,reflective
P-Low,3,empathetic
P-Low,4,cautious
P-Low,5,conscientious
P-Low,6,selfless
P-Low,7,introspective
P-Low,8,considerate
P-Low,9,prudent
P-Low,10,philanthropic
P-Low,11,compassionate
P-Low,12,reflective
P-Low,13,empathetic
P-Low,14,cautious
P-Low,15,conscientious
P-Low,16,selfless
P-Low,17,introspective
P-Low,18,considerate
P-Low,19,prudent
P-Low,20,philanthropic
N-Low,1,unassuming
N-Low,2,modest
N-Low,3,humble
N-Low,4,unpretentious
N-Low,5,low-key
N-Low,6,unassumingly
N-Low,7,self-effacing
N-Low,8,unobtrusive
N-Low,9,unpretentiously
N-Low,10,unselfish
N-Low,11,unassuming
N-Low,12,modest
N-Low,13,humble
N-Low,14,unpretentious
N-Low,15,low-key
N-Low,16,unassumingly
N-Low,17,self-effacing
N-Low,18,unobtrusive
N-Low,19,unpretentiously
N-Low,20,unselfish
M-Low,1,authentic
M-Low,2,introspective
M-Low,3,sincere
M-Low,4,empathetic
M-Low,5,humble
M-Low,6,transparent
M-Low,7,respectful
M-Low,8,uncompromising
M-Low,9,vulnerable
M-Low,10,authentic
M-Low,11,introspective
M-Low,12,sincere
M-Low,13,empathetic
M-Low,14,humble
M-Low,15,transparent
M-Low,16,respectful
M-Low,17,uncompromising
M-Low,18,vulnerable
N-High,1,arrogant
N-High,2,self-aggrandizing
N-High,3,egotistical
N-High,4,condescending
N-High,5,grandiose
N-High,6,narcissistic
N-High,7,superior
N-High,8,boastful
N-High,9,pretentious
N-High,10,hubristic
N-High,11,arrogant
N-High,12,self-aggrandizing
N-High,13,egotistical
N-High,14,condescending
N-High,15,grandiose
N-High,16,narcissistic
N-High,17,superior
N-High,18,boastful
N-High,19,pretentious
N-High,20,hubristic
