Label,Num,Adjectives
E-Low,1,introverted
E-Low,2,reserved
E-Low,3,cautious
E-Low,4,low-key
E-Low,5,solitary
E-Low,6,reflective
E-Low,7,humble
E-Low,8,quiet
E-Low,9,discreet
E-Low,10,introvertedly
E-Low,11,introverted
E-Low,12,reserved
E-Low,13,cautious
E-Low,14,low-key
E-Low,15,solitary
E-Low,16,reflective
E-Low,17,humble
E-Low,18,quiet
E-Low,19,discreet
E-Low,20,introvertedly
C-High,1,disciplined
C-High,2,methodical
C-High,3,efficient
C-High,4,responsible
C-High,5,motivated
C-High,6,organized
C-High,7,pragmatic
C-High,8,self-sufficient
C-High,9,persevering
C-High,10,committed
C-High,11,disciplined
C-High,12,methodical
C-High,13,efficient
C-High,14,responsible
C-High,15,motivated
C-High,16,organized
C-High,17,pragmatic
C-High,18,self-sufficient
C-High,19,persevering
C-High,20,committed
O-Low,1,conventional
O-Low,2,conservative
O-Low,3,traditional
O-Low,4,predictable
O-Low,5,staid
O-Low,6,conservative-minded
O-Low,7,established
O-Low,8,unadventurous
O-Low,9,staidly-settled
O-Low,10,establishment-oriented
O-Low,11,conventional
O-Low,12,conservative
O-Low,13,traditional
O-Low,14,predictable
O-Low,15,staid
O-Low,16,conservative-minded
O-Low,17,established
O-Low,18,unadventurous
O-Low,19,staidly-settled
O-Low,20,establishment-oriented
A-Low,1,cutthroat
A-Low,2,cynical
A-Low,3,ambitious
A-Low,4,ruthless
A-Low,5,acid-tongued
A-Low,6,blunt
A-Low,7,perfectionistic
A-Low,8,sarcastic
A-Low,9,aggressive
A-Low,10,doubtful
A-Low,11,cutthroat
A-Low,12,cynical
A-Low,13,ambitious
A-Low,14,ruthless
A-Low,15,acid-tongued
A-Low,16,blunt
A-Low,17,perfectionistic
A-Low,18,sarcastic
A-Low,19,aggressive
A-Low,20,doubtful
E-High,1,charismatic
E-High,2,vibrant
E-High,3,affable
E-High,4,boisterous
E-High,5,adventurous
E-High,6,confident
E-High,7,lively
E-High,8,outgoing
E-High,9,expressive
E-High,10,unbridled
E-High,11,charismatic
E-High,12,vibrant
E-High,13,affable
E-High,14,boisterous
E-High,15,adventurous
E-High,16,confident
E-High,17,lively
E-High,18,outgoing
E-High,19,expressive
E-High,20,unbridled
O-High,1,visionary
O-High,2,inquisitive
O-High,3,artistic
O-High,4,adventurous
O-High,5,enthusiastic
O-High,6,innovative
O-High,7,perceptive
O-High,8,expressive
O-High,9,open-minded
O-High,10,introspective
O-High,11,visionary
O-High,12,inquisitive
O-High,13,artistic
O-High,14,adventurous
O-High,15,enthusiastic
O-High,16,innovative
O-High,17,perceptive
O-High,18,expressive
O-High,19,open-minded
O-High,20,introspective
A-High,1,affable
A-High,2,empathetic
A-High,3,compassionate
A-High,4,diplomatic
A-High,5,cooperative
A-High,6,genial
A-High,7,considerate
A-High,8,kind-hearted
A-High,9,amicable
A-High,10,benevolent
A-High,11,affable
A-High,12,empathetic
A-High,13,compassionate
A-High,14,diplomatic
A-High,15,cooperative
A-High,16,genial
A-High,17,considerate
A-High,18,kind-hearted
A-High,19,amicable
A-High,20,benevolent
N-Low,1,composed
N-Low,2,steadfast
N-Low,3,calm
N-Low,4,serenene
N-Low,5,emotionally
N-Low,6,resilient
N-Low,7,even-tempered
N-Low,8,peaceful
N-Low,9,stoic
N-Low,10,equanimous
N-Low,11,composed
N-Low,12,steadfast
N-Low,13,calm
N-Low,14,serenene
N-Low,15,emotionally
N-Low,16,resilient
N-Low,17,even-tempered
N-Low,18,peaceful
N-Low,19,stoic
N-Low,20,equanimous
C-Low,1,distractible
C-Low,2,disorganized
C-Low,3,impulsive
C-Low,4,unpredictable
C-Low,5,easily
C-Low,6,procrastinator
C-Low,7,indisposed
C-Low,8,emotionally
C-Low,9,scattered
C-Low,10,spontaneous
C-Low,11,distractible
C-Low,12,disorganized
C-Low,13,impulsive
C-Low,14,unpredictable
C-Low,15,easily
C-Low,16,procrastinator
C-Low,17,indisposed
C-Low,18,emotionally
C-Low,19,scattered
C-Low,20,spontaneous
N-High,1,vulnerable
N-High,2,intense
N-High,3,reactive
N-High,4,sensitive
N-High,5,defensive
N-High,6,impulsive
N-High,7,dissociated
N-High,8,emotionally
N-High,9,self-destructive
N-High,10,overwhelmed
N-High,11,vulnerable
N-High,12,intense
N-High,13,reactive
N-High,14,sensitive
N-High,15,defensive
N-High,16,impulsive
N-High,17,dissociated
N-High,18,emotionally
N-High,19,self-destructive
N-High,20,overwhelmed
