Label,Num,Adjectives
P-High,1,reckless
P-High,2,nonconformist
P-High,3,dissociative
P-High,4,adrenaline-fueled
P-High,5,unpredictable
P-High,6,self-centered
P-High,7,free-spirited
P-High,8,unapologetic
P-High,9,emotionally
P-High,10,maverick
P-High,11,reckless
P-High,12,nonconformist
P-High,13,dissociative
P-High,14,adrenaline-fueled
P-High,15,unpredictable
P-High,16,self-centered
P-High,17,free-spirited
P-High,18,unapologetic
P-High,19,emotionally
P-High,20,maverick
M-High,1,machiavellian
M-High,2,cunning
M-High,3,ambitious
M-High,4,deceptive
M-High,5,exploitative
M-High,6,manipulative
M-High,7,calculated
M-High,8,machiavellic
M-High,9,cynical
M-High,10,realpolitik
M-High,11,machiavellian
M-High,12,cunning
M-High,13,ambitious
M-High,14,deceptive
M-High,15,exploitative
M-High,16,manipulative
M-High,17,calculated
M-High,18,machiavellic
M-High,19,cynical
M-High,20,realpolitik
P-Low,1,compassionate
P-Low,2,thoughtful
P-Low,3,empathetic
P-Low,4,reflective
P-Low,5,considerate
P-Low,6,caring
P-Low,7,responsible
P-Low,8,sensitivity
P-Low,9,prudent
P-Low,10,altruistic
P-Low,11,compassionate
P-Low,12,thoughtful
P-Low,13,empathetic
P-Low,14,reflective
P-Low,15,considerate
P-Low,16,caring
P-Low,17,responsible
P-Low,18,sensitivity
P-Low,19,prudent
P-Low,20,altruistic
N-Low,1,unassuming
N-Low,2,modest
N-Low,3,self-effacing
N-Low,4,unpretentious
N-Low,5,humble
N-Low,6,unobtrusive
N-Low,7,low-key
N-Low,8,unassuming
N-Low,9,demure
N-Low,10,unostentatious
N-Low,11,unassuming
N-Low,12,modest
N-Low,13,self-effacing
N-Low,14,unpretentious
N-Low,15,humble
N-Low,16,unobtrusive
N-Low,17,low-key
N-Low,18,unassuming
N-Low,19,demure
N-Low,20,unostentatious
M-Low,1,upright
M-Low,2,sincere
M-Low,3,transparent
M-Low,4,authentic
M-Low,5,integrity-driven
M-Low,6,trustworthy
M-Low,7,straightforward
M-Low,8,moral
M-Low,9,uncompromising
M-Low,10,genuine
M-Low,11,upright
M-Low,12,sincere
M-Low,13,transparent
M-Low,14,authentic
M-Low,15,integrity-driven
M-Low,16,trustworthy
M-Low,17,straightforward
M-Low,18,moral
M-Low,19,uncompromising
M-Low,20,genuine
N-High,1,egotistical
N-High,2,conceited
N-High,3,haughty
N-High,4,arrogant
N-High,5,pompous
N-High,6,superior
N-High,7,boastful
N-High,8,self-aggrandizing
N-High,9,vain
N-High,10,grandiose
N-High,11,egotistical
N-High,12,conceited
N-High,13,haughty
N-High,14,arrogant
N-High,15,pompous
N-High,16,superior
N-High,17,boastful
N-High,18,self-aggrandizing
N-High,19,vain
N-High,20,grandiose
