Label,Num,Adjectives
E-Low,1,reflective
E-Low,2,private
E-Low,3,cautious
E-Low,4,reserved
E-Low,5,introverted
E-Low,6,muted
E-Low,7,perceptive
E-Low,8,thoughtful
E-Low,9,guarded
E-Low,10,contemplative
E-Low,11,reflective
E-Low,12,private
E-Low,13,cautious
E-Low,14,reserved
E-Low,15,introverted
E-Low,16,muted
E-Low,17,perceptive
E-Low,18,thoughtful
E-Low,19,guarded
E-Low,20,contemplative
C-High,1,meticulous
C-High,2,diligent
C-High,3,methodical
C-High,4,persevering
C-High,5,self-motivated
C-High,6,proactive
C-High,7,responsible
C-High,8,punctual
C-High,9,disciplined
C-High,10,result-driven
C-High,11,meticulous
C-High,12,diligent
C-High,13,methodical
C-High,14,persevering
C-High,15,self-motivated
C-High,16,proactive
C-High,17,responsible
C-High,18,punctual
C-High,19,disciplined
C-High,20,result-driven
O-Low,1,conventional
O-Low,2,staid
O-Low,3,orthodox
O-Low,4,traditionalist
O-Low,5,conservative
O-Low,6,respectful
O-Low,7,pragmatic
O-Low,8,disciplined
O-Low,9,sentimental
O-Low,10,unadventurous
O-Low,11,conventional
O-Low,12,staid
O-Low,13,orthodox
O-Low,14,traditionalist
O-Low,15,conservative
O-Low,16,respectful
O-Low,17,pragmatic
O-Low,18,disciplined
O-Low,19,sentimental
O-Low,20,unadventurous
A-Low,1,confrontational
A-Low,2,perfidious
A-Low,3,pugnacious
A-Low,4,cynical
A-Low,5,ruthless
A-Low,6,malignant
A-Low,7,intractable
A-Low,8,mordant
A-Low,9,belligerent
A-Low,10,scathing
A-Low,11,confrontational
A-Low,12,perfidious
A-Low,13,pugnacious
A-Low,14,cynical
A-Low,15,ruthless
A-Low,16,malignant
A-Low,17,intractable
A-Low,18,mordant
A-Low,19,belligerent
A-Low,20,scathing
E-High,1,exuberant
E-High,2,vivacious
E-High,3,confident
E-High,4,charismatic
E-High,5,energetic
E-High,6,spontaneous
E-High,7,daring
E-High,8,lively
E-High,9,outgoing
E-High,10,uninhibited
E-High,11,exuberant
E-High,12,vivacious
E-High,13,confident
E-High,14,charismatic
E-High,15,energetic
E-High,16,spontaneous
E-High,17,daring
E-High,18,lively
E-High,19,outgoing
E-High,20,uninhibited
O-High,1,visionary
O-High,2,inquisitive
O-High,3,artistic
O-High,4,intellectual
O-High,5,adventurous
O-High,6,eccentric
O-High,7,innovative
O-High,8,enthusiastic
O-High,9,philosophical
O-High,10,renaissance-minded
O-High,11,visionary
O-High,12,inquisitive
O-High,13,artistic
O-High,14,intellectual
O-High,15,adventurous
O-High,16,eccentric
O-High,17,innovative
O-High,18,enthusiastic
O-High,19,philosophical
O-High,20,renaissance-minded
A-High,1,affable
A-High,2,compassionate
A-High,3,empathetic
A-High,4,gentle
A-High,5,nurturing
A-High,6,sympathetic
A-High,7,tactful
A-High,8,caring
A-High,9,soothing
A-High,10,unassuming
A-High,11,affable
A-High,12,compassionate
A-High,13,empathetic
A-High,14,gentle
A-High,15,nurturing
A-High,16,sympathetic
A-High,17,tactful
A-High,18,caring
A-High,19,soothing
A-High,20,unassuming
N-Low,1,phlegmatic
N-Low,2,serene
N-Low,3,steadfast
N-Low,4,composed
N-Low,5,even-handed
N-Low,6,luminous
N-Low,7,mellow
N-Low,8,philosophical
N-Low,9,sanguine
N-Low,10,unfazed
N-Low,11,phlegmatic
N-Low,12,serene
N-Low,13,steadfast
N-Low,14,composed
N-Low,15,even-handed
N-Low,16,luminous
N-Low,17,mellow
N-Low,18,philosophical
N-Low,19,sanguine
N-Low,20,unfazed
C-Low,1,spontaneous
C-Low,2,impetuous
C-Low,3,disorganized
C-Low,4,flighty
C-Low,5,emotional
C-Low,6,distractible
C-Low,7,indecisive
C-Low,8,unstructured
C-Low,9,reckless
C-Low,10,unpredictable
C-Low,11,spontaneous
C-Low,12,impetuous
C-Low,13,disorganized
C-Low,14,flighty
C-Low,15,emotional
C-Low,16,distractible
C-Low,17,indecisive
C-Low,18,unstructured
C-Low,19,reckless
C-Low,20,unpredictable
N-High,1,volatile
N-High,2,sensitized
N-High,3,melancholic
N-High,4,introspective
N-High,5,impulsive
N-High,6,emotionally
N-High,7,hypersensitive
N-High,8,perfectionistic
N-High,9,easily
N-High,10,maladaptive
N-High,11,volatile
N-High,12,sensitized
N-High,13,melancholic
N-High,14,introspective
N-High,15,impulsive
N-High,16,emotionally
N-High,17,hypersensitive
N-High,18,perfectionistic
N-High,19,easily
N-High,20,maladaptive
