Label,Num,Adjectives
E-Low,1,reserved
E-Low,2,mysterious
E-Low,3,reflective
E-Low,4,savvy
E-Low,5,cautious
E-Low,6,introspective
E-Low,7,thoughtful
E-Low,8,reserved
E-Low,9,serene
E-Low,10,quiet
E-Low,11,reserved
E-Low,12,mysterious
E-Low,13,reflective
E-Low,14,savvy
E-Low,15,cautious
E-Low,16,introspective
E-Low,17,thoughtful
E-Low,18,reserved
E-Low,19,serene
E-Low,20,quiet
C-High,1,consistent
C-High,2,thorough
C-High,3,disciplined
C-High,4,driven
C-High,5,efficient
C-High,6,organized
C-High,7,responsible
C-High,8,tenacious
C-High,9,purposeful
C-High,10,persistent
C-High,11,consistent
C-High,12,thorough
C-High,13,disciplined
C-High,14,driven
C-High,15,efficient
C-High,16,organized
C-High,17,responsible
C-High,18,tenacious
C-High,19,purposeful
C-High,20,persistent
O-Low,1,resolute
O-Low,2,steadfast
O-Low,3,conservative
O-Low,4,traditionalist
O-Low,5,pragmatic
O-Low,6,cautious
O-Low,7,familiar
O-Low,8,skeptical
O-Low,9,adaptable
O-Low,10,consistent
O-Low,11,resolute
O-Low,12,steadfast
O-Low,13,conservative
O-Low,14,traditionalist
O-Low,15,pragmatic
O-Low,16,cautious
O-Low,17,familiar
O-Low,18,skeptical
O-Low,19,adaptable
O-Low,20,consistent
A-Low,1,assertive
A-Low,2,abrasive
A-Low,3,controversial
A-Low,4,dismissive
A-Low,5,skeptical
A-Low,6,competitive
A-Low,7,unyielding
A-Low,8,confrontational
A-Low,9,detrimental
A-Low,10,provocative
A-Low,11,assertive
A-Low,12,abrasive
A-Low,13,controversial
A-Low,14,dismissive
A-Low,15,skeptical
A-Low,16,competitive
A-Low,17,unyielding
A-Low,18,confrontational
A-Low,19,detrimental
A-Low,20,provocative
E-High,1,energetic
E-High,2,chatty
E-High,3,social
E-High,4,outspoken
E-High,5,enthusiastic
E-High,6,assertive
E-High,7,risk-taker
E-High,8,people
E-High,9,charismatic
E-High,10,talkative
E-High,11,energetic
E-High,12,chatty
E-High,13,social
E-High,14,outspoken
E-High,15,enthusiastic
E-High,16,assertive
E-High,17,risk-taker
E-High,18,people
E-High,19,charismatic
E-High,20,talkative
O-High,1,innovative
O-High,2,curious-minded
O-High,3,eccentric
O-High,4,visionary
O-High,5,creative
O-High,6,aesthetic
O-High,7,philosophical
O-High,8,subversive
O-High,9,iconoclastic
O-High,10,imaginative
O-High,11,innovative
O-High,12,curious-minded
O-High,13,eccentric
O-High,14,visionary
O-High,15,creative
O-High,16,aesthetic
O-High,17,philosophical
O-High,18,subversive
O-High,19,iconoclastic
O-High,20,imaginative
A-High,1,compassionate
A-High,2,hospitable
A-High,3,sensitive
A-High,4,supportive
A-High,5,generous
A-High,6,understanding
A-High,7,sympathetic
A-High,8,welcoming
A-High,9,thoughtful
A-High,10,committed
A-High,11,compassionate
A-High,12,hospitable
A-High,13,sensitive
A-High,14,supportive
A-High,15,generous
A-High,16,understanding
A-High,17,sympathetic
A-High,18,welcoming
A-High,19,thoughtful
A-High,20,committed
N-Low,1,composed
N-Low,2,balanced
N-Low,3,steadfast
N-Low,4,serene
N-Low,5,calm
N-Low,6,relaxed
N-Low,7,resilient
N-Low,8,mellow
N-Low,9,diplomatic
N-Low,10,serenely
N-Low,11,composed
N-Low,12,balanced
N-Low,13,steadfast
N-Low,14,serene
N-Low,15,calm
N-Low,16,relaxed
N-Low,17,resilient
N-Low,18,mellow
N-Low,19,diplomatic
N-Low,20,serenely
C-Low,1,impetuous
C-Low,2,rash
C-Low,3,fickle
C-Low,4,lackadaisical
C-Low,5,unreliable
C-Low,6,chaotic
C-Low,7,impatient
C-Low,8,haphazard
C-Low,9,inconsistent
C-Low,10,distractable
C-Low,11,impetuous
C-Low,12,rash
C-Low,13,fickle
C-Low,14,lackadaisical
C-Low,15,unreliable
C-Low,16,chaotic
C-Low,17,impatient
C-Low,18,haphazard
C-Low,19,inconsistent
C-Low,20,distractable
N-High,1,emotional
N-High,2,sensitive
N-High,3,perfectionistic
N-High,4,reactive
N-High,5,vulnerable
N-High,6,anxious
N-High,7,depressed
N-High,8,nervous
N-High,9,overwhelmed
N-High,10,worried
N-High,11,emotional
N-High,12,sensitive
N-High,13,perfectionistic
N-High,14,reactive
N-High,15,vulnerable
N-High,16,anxious
N-High,17,depressed
N-High,18,nervous
N-High,19,overwhelmed
N-High,20,worried
