Label,Num,Adjectives
I,1,reserved
I,2,sensory-sensitive
I,3,introverted
I,4,solitary
I,5,reflective
I,6,private
I,7,introverted
I,8,delicate
I,9,withdrawn
I,10,taciturn
I,11,reserved
I,12,sensory-sensitive
I,13,introverted
I,14,solitary
I,15,reflective
I,16,private
I,17,introverted
I,18,delicate
I,19,withdrawn
I,20,taciturn
J,1,discerning
J,2,analytical
J,3,methodical
J,4,perfectionistic
J,5,rigorous
J,6,fastidious
J,7,systematic
J,8,pragmatic
J,9,exacting
J,10,precise
J,11,discerning
J,12,analytical
J,13,methodical
J,14,perfectionistic
J,15,rigorous
J,16,fastidious
J,17,systematic
J,18,pragmatic
J,19,exacting
J,20,precise
N,1,visionary
N,2,enigmatic
N,3,innovative
N,4,dreamy
N,5,insightful
N,6,ethereal
N,7,speculative
N,8,artistic
N,9,pensive
N,10,prophetic
N,11,visionary
N,12,enigmatic
N,13,innovative
N,14,dreamy
N,15,insightful
N,16,ethereal
N,17,speculative
N,18,artistic
N,19,pensive
N,20,prophetic
E,1,vivacious
E,2,outgoing
E,3,exuberant
E,4,sociable
E,5,charismatic
E,6,boisterous
E,7,talkative
E,8,vibrant
E,9,affable
E,10,ebullient
E,11,vivacious
E,12,outgoing
E,13,exuberant
E,14,sociable
E,15,charismatic
E,16,boisterous
E,17,talkative
E,18,vibrant
E,19,affable
E,20,ebullient
S,1,perceptive
S,2,pragmatic
S,3,grounded
S,4,methodical
S,5,analytical
S,6,observant
S,7,practical-minded
S,8,detail-oriented
S,9,realistic
S,10,discerning
S,11,perceptive
S,12,pragmatic
S,13,grounded
S,14,methodical
S,15,analytical
S,16,observant
S,17,practical-minded
S,18,detail-oriented
S,19,realistic
S,20,discerning
P,1,adaptable
P,2,spontaneous
P,3,agile
P,4,resourceful
P,5,eccentric
P,6,perceptive
P,7,flexible
P,8,liberated
P,9,intuitive
P,10,unpredictable
P,11,adaptable
P,12,spontaneous
P,13,agile
P,14,resourceful
P,15,eccentric
P,16,perceptive
P,17,flexible
P,18,liberated
P,19,intuitive
P,20,unpredictable
T,1,analytical
T,2,calculating
T,3,detached
T,4,logical
T,5,methodical
T,6,pragmatic
T,7,rational
T,8,skeptical
T,9,systematic
T,10,unemotional
T,11,analytical
T,12,calculating
T,13,detached
T,14,logical
T,15,methodical
T,16,pragmatic
T,17,rational
T,18,skeptical
T,19,systematic
T,20,unemotional
F,1,emotive
F,2,sympathetic
F,3,compassionate
F,4,empathetic
F,5,affectionate
F,6,sincere
F,7,nurturing
F,8,harmonious
F,9,sentimental
F,10,introspective
F,11,emotive
F,12,sympathetic
F,13,compassionate
F,14,empathetic
F,15,affectionate
F,16,sincere
F,17,nurturing
F,18,harmonious
F,19,sentimental
F,20,introspective
I,-1,reserved
I,-1,introverted
I,-1,introspective
I,-1,self-examining
I,-1,nonsocial
I,-1,nongregarious
I,-1,lone
I,-1,lonely
I,-1,solitary
I,-1,musing
I,-1,broody
I,-1,meditative
I,-1,brooding
I,-1,contemplative
I,-1,secret
I,-1,private
I,-1,individual
I,-1,fragile
I,-1,frail
I,-1,delicate
I,-1,recluse
I,-1,withdrawn
I,-1,reclusive
I,-1,indrawn
I,-1,taciturn
J,-1,discerning
J,-1,apprehensive
J,-1,discreet
J,-1,analytic
J,-1,analytical
J,-1,methodical
J,-1,tight
J,-1,rigorous
J,-1,strict
J,-1,stringent
J,-1,exacting
J,-1,fastidious
J,-1,taxonomic
J,-1,systematic
J,-1,taxonomical
J,-1,matter-of-fact
J,-1,pragmatical
J,-1,pragmatic
J,-1,stern
J,-1,accurate
J,-1,exact
J,-1,precise
N,-1,visionary
N,-1,airy
N,-1,impractical
N,-1,windy
N,-1,laputan
N,-1,enigmatical
N,-1,enigmatic
N,-1,puzzling
N,-1,oracular
N,-1,modern
N,-1,innovative
N,-1,forward-looking
N,-1,advanced
N,-1,woolgathering
N,-1,dreamy
N,-1,moony
N,-1,lackadaisical
N,-1,insightful
N,-1,aerial
N,-1,aery
N,-1,ethereal
N,-1,aeriform
N,-1,notional
N,-1,speculative
N,-1,high-risk
N,-1,bad
N,-1,risky
N,-1,artistic
N,-1,esthetic
N,-1,aesthetic
N,-1,musing
N,-1,broody
N,-1,meditative
N,-1,brooding
N,-1,contemplative
N,-1,prophetic
N,-1,prophetical
E,-1,vivacious
E,-1,vibrant
E,-1,forthcoming
E,-1,extroverted
E,-1,outgoing
