Label,Num,Adjectives
P-High,1,adrenaline
P-High,2,daring
P-High,3,brave
P-High,4,reckless
P-High,5,aggressive
P-High,6,impetuous
P-High,7,cynical
P-High,8,casual
P-High,9,irresponsible
P-High,10,risk-taking
P-High,11,adrenaline
P-High,12,daring
P-High,13,brave
P-High,14,reckless
P-High,15,aggressive
P-High,16,impetuous
P-High,17,cynical
P-High,18,casual
P-High,19,irresponsible
P-High,20,risk-taking
M-High,1,calculationist
M-High,2,savvy
M-High,3,manipulative
M-High,4,devious
M-High,5,adaptable
M-High,6,resourceful
M-High,7,aggressive
M-High,8,selfish
M-High,9,shrewd
M-High,10,ambitious
M-High,11,calculationist
M-High,12,savvy
M-High,13,manipulative
M-High,14,devious
M-High,15,adaptable
M-High,16,resourceful
M-High,17,aggressive
M-High,18,selfish
M-High,19,shrewd
M-High,20,ambitious
P-Low,1,compassionate
P-Low,2,thoughtful
P-Low,3,sympathetic
P-Low,4,sensitive
P-Low,5,considerate
P-Low,6,reflective
P-Low,7,responsible
P-Low,8,caring
P-Low,9,ethical
P-Low,10,benevolent
P-Low,11,compassionate
P-Low,12,thoughtful
P-Low,13,sympathetic
P-Low,14,sensitive
P-Low,15,considerate
P-Low,16,reflective
P-Low,17,responsible
P-Low,18,caring
P-Low,19,ethical
P-Low,20,benevolent
N-Low,1,modest
N-Low,2,unassuming
N-Low,3,down-to-earth
N-Low,4,self-effacing
N-Low,5,genuinely
N-Low,6,reserved
N-Low,7,nonchalant
N-Low,8,content
N-Low,9,disinterested
N-Low,10,passionate
N-Low,11,modest
N-Low,12,unassuming
N-Low,13,down-to-earth
N-Low,14,self-effacing
N-Low,15,genuinely
N-Low,16,reserved
N-Low,17,nonchalant
N-Low,18,content
N-Low,19,disinterested
N-Low,20,passionate
M-Low,1,authentic
M-Low,2,integrity-driven
M-Low,3,unflappable
M-Low,4,honesty-honored
M-Low,5,sincere-sounding
M-Low,6,selfless
M-Low,7,straightforward
M-Low,8,trustworthy
M-Low,9,respectful
M-Low,10,transparent-minded
M-Low,11,authentic
M-Low,12,integrity-driven
M-Low,13,unflappable
M-Low,14,honesty-honored
M-Low,15,sincere-sounding
M-Low,16,selfless
M-Low,17,straightforward
M-Low,18,trustworthy
M-Low,19,respectful
M-Low,20,transparent-minded
N-High,1,arrogant
N-High,2,superior
N-High,3,hubristic
N-High,4,overconfident
N-High,5,pompous
N-High,6,self-aggrandizing
N-High,7,hypocritical
N-High,8,preposterous
N-High,9,overbearing
N-High,10,inflated
N-High,11,arrogant
N-High,12,superior
N-High,13,hubristic
N-High,14,overconfident
N-High,15,pompous
N-High,16,self-aggrandizing
N-High,17,hypocritical
N-High,18,preposterous
N-High,19,overbearing
