EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score
5,2,5,5,2,5,2,3,2,2,5,5,5,4,2,5,2,4,2,2,2,2,5,2,2,5,2,5,5,4,1,2,5,2,4,5,5,5,2,2,4,2,2,2,4.375,3.75,2.2222222222222223,3.888888888888889,2.2
5,5,5,5,2,1,2,4,2,2,5,2,5,5,2,5,1,4,2,2,1,2,5,2,2,5,2,5,5,2,2,2,5,2,4,5,5,5,5,2,4,2,2,2,4.875,4.25,2.111111111111111,3.7777777777777777,2.0
5,2,4,2,2,2,2,3,2,2,5,5,5,5,2,5,2,4,2,2,2,5,4,2,4,5,2,5,5,2,1,2,5,2,4,5,5,5,2,2,4,2,1,2,4.75,3.5,2.5555555555555554,4.0,2.2
5,2,4,5,2,1,2,2,2,2,5,5,5,5,2,5,2,4,2,2,1,2,5,2,4,5,2,5,5,2,1,2,5,2,4,5,5,4,5,2,4,2,2,2,5.0,4.25,2.2222222222222223,3.7777777777777777,2.2
5,2,5,2,2,2,2,2,2,2,5,2,5,4,2,5,2,4,2,3,2,2,4,2,4,5,1,5,5,2,1,2,5,2,4,5,5,5,2,2,4,2,2,2,4.75,3.375,2.6666666666666665,4.111111111111111,2.3
5,2,4,5,2,2,2,2,2,4,5,4,5,5,2,5,2,4,2,4,1,2,5,2,4,5,1,5,5,2,2,2,5,2,4,5,5,5,2,2,4,2,2,3,4.75,3.875,2.4444444444444446,3.888888888888889,2.7
5,2,5,2,2,2,2,4,2,2,5,5,4,5,2,5,2,5,2,4,1,2,5,2,4,5,1,5,5,2,1,2,5,2,5,5,5,5,5,2,4,2,5,3,4.875,3.875,2.3333333333333335,3.2222222222222223,2.4
5,2,5,2,2,2,2,2,2,2,5,5,5,5,2,5,1,5,2,2,1,2,5,2,3,5,1,5,5,2,1,2,5,2,4,5,5,5,2,2,4,2,1,2,4.875,3.5,2.2222222222222223,4.0,2.1
5,4,5,5,2,2,2,2,2,2,5,2,5,5,2,5,2,4,5,4,2,2,5,2,4,5,2,5,5,2,1,2,5,2,5,5,5,4,5,2,4,2,2,2,4.75,4.625,2.3333333333333335,3.888888888888889,2.3
5,5,5,2,2,5,2,2,2,2,5,4,5,4,2,5,2,4,2,2,1,2,5,2,3,5,2,5,5,4,1,2,5,2,4,5,5,5,2,2,4,2,2,2,4.5,3.375,2.0,4.0,2.3
5,2,4,5,2,2,2,4,2,2,5,5,5,5,2,5,2,4,2,4,1,5,5,2,2,5,2,5,5,2,2,2,5,2,5,5,5,5,4,2,4,2,3,2,4.75,4.125,2.5555555555555554,3.5555555555555554,2.1
5,2,5,5,2,1,2,3,2,2,5,2,5,5,2,5,2,4,2,4,1,2,5,2,4,5,1,5,5,2,2,2,5,2,4,5,5,5,5,2,4,2,2,2,4.875,4.25,2.6666666666666665,3.888888888888889,2.4
5,2,5,5,2,5,2,2,2,4,5,5,5,5,2,5,2,4,2,2,1,2,5,2,2,5,1,5,4,2,1,2,5,2,4,5,4,4,2,2,4,2,2,2,4.5,3.75,2.4444444444444446,3.888888888888889,2.2
5,2,5,5,2,1,2,2,2,2,5,2,5,5,2,5,2,4,2,4,2,2,5,2,2,5,2,5,5,2,2,2,5,2,4,5,5,5,5,2,4,2,2,2,4.75,4.25,2.5555555555555554,4.0,2.2
5,4,5,5,2,1,2,3,2,2,5,5,5,5,2,5,2,4,2,2,1,2,5,2,4,5,1,5,5,4,1,2,5,2,4,5,5,5,2,2,4,2,2,2,5.0,3.875,2.111111111111111,3.888888888888889,2.4
5,2,5,2,2,2,2,4,2,2,5,5,5,5,2,5,2,5,2,2,2,2,4,2,2,5,2,5,5,2,1,2,5,2,5,5,4,5,2,2,4,2,5,2,4.75,3.5,2.3333333333333335,3.4444444444444446,1.9
5,5,5,5,2,1,2,2,2,4,5,5,5,5,2,5,2,4,2,2,1,2,4,2,2,5,2,5,5,2,1,2,5,2,4,5,5,5,2,2,4,2,2,2,5.0,3.875,1.8888888888888888,4.111111111111111,2.2
5,2,4,5,2,2,2,4,2,2,5,5,5,5,2,5,2,4,2,2,2,2,5,2,3,5,1,5,5,2,1,2,5,2,4,5,5,5,2,2,5,2,2,2,4.75,3.875,2.3333333333333335,3.6666666666666665,2.0
5,5,5,5,2,2,2,2,2,2,5,5,5,5,2,5,2,4,2,2,1,2,5,2,4,5,2,5,5,2,1,2,5,2,4,5,4,5,2,2,4,2,2,2,4.875,3.875,2.0,4.0,2.2
5,2,5,5,2,5,2,3,2,2,5,4,5,5,2,5,2,4,2,2,1,2,5,2,2,5,1,5,4,2,1,2,5,2,5,5,4,5,5,2,4,2,2,2,4.5,4.125,2.5555555555555554,3.888888888888889,1.9
