EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score
2,2,2,5,5,5,4,4,2,5,1,1,2,5,5,2,4,5,5,5,5,4,4,2,5,2,1,2,5,5,5,4,2,2,2,1,2,2,5,5,4,4,5,5,1.375,4.625,4.222222222222222,1.7777777777777777,4.6
2,1,2,5,5,5,4,4,2,5,1,1,2,5,5,2,4,4,5,5,5,4,5,2,5,2,2,2,5,5,4,4,2,2,2,2,2,2,5,5,4,4,4,5,1.625,4.625,4.222222222222222,1.8888888888888888,4.6
2,2,2,5,5,5,4,4,2,5,2,2,2,4,5,1,4,5,5,5,4,4,2,2,5,2,1,2,5,5,4,4,2,2,2,1,1,2,5,5,5,4,4,5,1.625,4.5,4.222222222222222,2.111111111111111,4.5
1,1,2,5,5,5,4,4,2,5,2,2,2,5,5,1,4,4,4,5,4,4,2,2,5,2,1,2,5,5,4,4,2,2,2,2,1,2,5,5,4,4,3,5,1.625,4.5,4.333333333333333,2.3333333333333335,4.6
2,2,2,5,5,5,4,4,2,5,2,1,2,4,5,2,4,4,5,5,5,5,2,2,5,2,1,2,5,5,5,4,2,2,2,2,4,2,5,5,4,4,5,5,1.625,4.5,4.111111111111111,2.111111111111111,4.6
1,1,2,5,5,5,4,4,2,5,2,2,2,5,5,1,4,5,5,5,4,5,4,2,5,2,1,2,5,5,5,4,2,2,2,1,1,2,5,5,5,4,4,5,1.375,4.625,4.444444444444445,1.8888888888888888,4.5
1,1,2,5,5,5,4,4,2,5,2,1,2,5,5,1,4,4,5,5,5,5,2,2,5,2,1,2,5,5,5,4,2,2,2,2,2,2,5,5,5,4,5,5,1.375,4.625,4.444444444444445,2.111111111111111,4.5
2,2,2,5,5,5,4,4,2,5,1,2,2,5,5,2,4,4,5,5,5,4,2,2,5,2,1,2,5,5,5,4,2,2,2,1,4,2,5,5,5,4,3,5,1.375,4.625,3.888888888888889,2.3333333333333335,4.5
1,2,2,5,5,5,4,4,2,5,2,1,2,5,5,2,4,4,4,5,4,5,2,2,5,2,1,2,5,5,5,5,2,2,2,2,1,2,5,5,4,4,5,5,1.625,4.5,4.555555555555555,2.111111111111111,4.6
2,2,2,5,5,5,4,4,2,5,1,2,2,5,5,2,4,4,5,5,4,2,2,2,5,2,1,2,5,5,5,5,2,2,2,2,2,2,5,5,4,4,3,5,1.625,4.625,4.0,2.3333333333333335,4.6
2,2,2,5,5,5,4,4,2,5,2,1,2,5,5,2,4,5,5,5,5,4,5,2,5,2,1,2,4,5,5,4,2,2,2,2,1,2,5,5,5,4,3,5,1.625,4.5,4.333333333333333,1.8888888888888888,4.5
2,1,2,5,5,5,4,4,2,5,2,2,2,5,5,2,4,4,5,5,4,4,4,2,5,2,1,2,5,5,5,4,2,2,2,1,1,2,5,5,5,4,5,5,1.625,4.625,4.333333333333333,1.8888888888888888,4.5
1,2,2,5,5,5,4,4,2,5,2,2,2,5,5,2,4,4,5,5,5,4,2,2,5,2,1,2,5,5,5,4,2,2,2,2,2,2,5,5,5,4,3,5,1.5,4.625,4.111111111111111,2.3333333333333335,4.5
2,2,2,5,5,5,4,4,2,5,2,1,2,4,5,2,4,4,5,5,5,4,4,2,5,2,1,2,5,5,5,5,2,2,2,2,1,2,5,5,4,4,4,5,1.625,4.5,4.444444444444445,2.0,4.6
2,2,2,5,5,5,4,4,2,5,2,1,2,5,5,1,4,5,5,5,4,4,2,2,5,2,2,2,5,5,4,4,2,2,2,2,2,2,5,5,5,4,4,5,1.75,4.625,4.111111111111111,2.111111111111111,4.5
2,2,2,5,5,5,4,4,2,5,1,2,2,5,5,2,4,5,5,5,4,4,2,2,5,2,1,2,5,5,4,4,2,2,2,1,1,2,5,5,4,4,4,5,1.625,4.625,4.222222222222222,2.111111111111111,4.6
2,1,2,5,5,5,4,4,2,5,2,2,2,5,5,1,4,4,5,5,5,4,2,2,5,2,1,2,5,5,5,5,2,2,2,1,1,2,5,5,4,4,5,5,1.375,4.625,4.444444444444445,2.111111111111111,4.6
2,1,2,5,5,5,4,4,2,5,2,1,2,5,5,2,4,4,5,5,5,2,5,2,5,2,1,2,4,5,5,5,2,2,2,2,2,2,5,5,4,4,4,5,1.625,4.5,4.222222222222222,1.8888888888888888,4.6
2,2,2,5,5,5,4,4,2,5,2,2,2,5,5,2,4,4,5,5,4,4,2,2,5,2,2,2,5,5,5,4,2,2,2,1,4,2,5,5,4,4,3,5,1.625,4.625,3.7777777777777777,2.3333333333333335,4.6
2,1,2,5,5,5,4,4,2,5,1,2,2,5,5,2,4,5,5,5,5,4,2,2,5,2,1,2,5,5,4,4,2,2,2,1,2,2,5,5,4,4,3,5,1.5,4.625,4.222222222222222,2.2222222222222223,4.6
