EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score,EXT_Score_Comparison,AGR_Score_Comparison,CSN_Score_Comparison,EST_Score_Comparison,OPN_Score_Comparison
5,2,2,5,4,1,2,4,5,4,5,5,2,2,2,5,2,5,1,2,1,2,2,5,4,5,1,2,2,2,1,2,2,5,2,5,5,2,1,2,4,2,2,4,5.0,1.75,2.333333333333333,2.333333333333333,3.0,high,low,low,low,low
5,2,2,5,2,2,2,4,5,4,5,2,2,5,2,5,2,4,1,2,2,2,2,5,4,5,1,2,2,4,2,2,2,5,2,5,5,2,1,2,5,2,5,2,4.625,2.125,2.6666666666666665,2.111111111111111,2.7,high,low,low,low,low
5,2,2,1,2,2,2,5,5,4,5,4,2,5,2,5,2,5,1,2,1,2,5,5,4,5,2,2,2,2,2,2,2,4,2,5,5,2,1,2,4,2,2,2,4.75,1.75,2.333333333333333,1.8888888888888888,2.6,high,low,low,low,low
5,2,2,5,2,2,2,4,5,2,5,2,2,2,2,5,1,5,1,4,2,2,5,5,2,5,2,2,2,2,2,2,2,4,2,5,4,2,2,2,4,2,3,2,4.625,2.0,2.555555555555556,1.8888888888888888,2.4,high,low,low,low,low
5,2,2,1,2,2,2,4,5,2,5,5,2,2,2,5,2,5,1,2,1,2,2,5,2,5,1,2,4,4,1,2,2,4,2,5,5,2,2,2,4,2,2,2,4.875,1.75,2.333333333333333,2.333333333333333,2.4,high,low,low,low,low
5,2,2,1,2,2,2,4,5,2,5,2,2,2,2,5,2,5,1,4,1,2,2,5,4,5,2,2,2,2,1,2,2,5,2,5,5,2,1,2,4,2,2,4,4.875,1.25,2.555555555555556,2.333333333333333,2.8,high,low,low,low,low
5,2,2,5,2,1,2,4,5,2,5,5,2,2,2,5,2,4,2,2,2,2,5,5,4,5,1,2,2,2,1,2,2,4,2,5,2,2,1,1,4,2,2,2,4.875,2.0,2.6666666666666665,2.111111111111111,2.3,high,low,low,low,low
5,2,2,1,2,2,2,4,5,2,5,4,2,5,2,5,2,5,2,4,1,2,5,5,2,5,2,2,2,2,2,2,2,4,2,5,4,2,2,2,4,2,2,2,4.75,2.0,2.4444444444444446,2.0,2.4,high,low,low,low,low
5,2,2,5,2,1,2,4,5,4,5,5,2,5,2,5,2,5,2,2,2,2,2,5,2,5,2,2,2,2,1,2,2,4,2,5,5,2,2,2,5,2,2,2,4.875,2.5,2.2222222222222223,2.333333333333333,2.3,high,low,low,low,low
5,2,2,5,2,2,2,4,5,2,5,2,2,4,2,5,2,4,1,2,1,2,2,5,4,5,2,2,5,2,2,2,2,5,2,5,5,2,2,2,4,2,2,4,4.75,2.5,2.555555555555556,2.4444444444444446,2.6,high,low,low,low,low
5,2,2,5,2,2,2,5,5,2,5,2,2,2,2,5,2,5,1,2,1,2,2,5,4,5,1,2,5,2,1,2,2,5,2,5,4,2,1,1,5,2,3,4,4.875,2.125,2.7777777777777777,2.111111111111111,2.4,high,low,low,low,low
5,2,2,5,2,1,2,4,5,2,5,2,2,2,2,5,2,5,1,2,2,2,5,5,4,5,2,2,2,2,2,2,2,4,2,5,4,2,2,1,4,2,2,2,4.75,2.0,2.6666666666666665,2.0,2.3,high,low,low,low,low
5,2,2,5,2,1,2,4,5,2,5,2,2,2,2,5,1,5,1,4,1,2,5,5,4,5,2,2,4,2,1,2,2,5,2,5,5,2,2,1,5,2,2,2,5.0,2.125,2.4444444444444446,2.0,2.4,high,low,low,low,low
5,2,2,5,4,1,2,4,5,2,5,2,2,2,2,5,2,5,1,2,1,2,2,5,4,5,2,2,2,2,1,2,2,5,2,5,5,2,1,2,5,2,5,4,5.0,1.75,2.555555555555556,2.0,2.7,high,low,low,low,low
5,2,2,5,2,2,2,4,5,4,5,2,2,2,2,5,2,5,1,2,2,2,2,5,2,5,2,2,2,2,2,2,2,5,2,5,4,2,2,1,4,2,2,2,4.625,1.875,2.6666666666666665,2.333333333333333,2.3,high,low,low,low,low
5,5,2,1,2,1,2,4,5,2,5,4,2,2,2,5,2,4,2,4,2,2,2,5,4,5,2,2,5,2,2,2,2,4,2,5,5,2,2,2,4,2,2,2,4.75,2.0,2.0,2.4444444444444446,2.6,high,low,low,low,low
5,5,2,1,4,1,2,4,5,2,5,5,2,2,2,5,2,5,1,4,1,2,5,5,4,5,2,2,5,2,1,2,2,5,2,5,4,2,2,2,5,2,2,4,5.0,1.75,2.0,2.0,2.9,high,low,low,low,low
5,2,2,5,2,1,2,5,5,2,5,2,2,2,2,5,2,5,1,4,1,2,2,5,2,5,1,2,5,2,1,2,2,4,2,5,5,2,2,2,4,2,2,4,5.0,2.375,2.6666666666666665,2.2222222222222223,2.6,high,low,low,low,low
5,5,2,5,2,1,2,4,5,2,5,5,2,2,2,5,2,5,1,4,2,5,2,5,4,5,2,2,2,2,1,2,2,4,2,5,5,2,2,1,4,2,2,2,4.875,2.0,2.2222222222222223,2.333333333333333,2.5,high,low,low,low,low
5,2,2,5,2,1,2,4,5,2,5,2,2,2,2,5,2,5,1,2,1,2,2,5,2,5,1,2,2,2,1,2,2,4,2,5,4,2,2,2,5,2,2,2,5.0,2.0,2.7777777777777777,2.333333333333333,2.1,high,low,low,low,low
