Label,Num,Adjectives
E-Low,1,retiring
E-Low,2,cautious
E-Low,3,introverted
E-Low,4,reserved
E-Low,5,shy
E-Low,6,reflective
E-Low,7,private
E-Low,8,muted
E-Low,9,timid
E-Low,10,contemplative
E-Low,11,retiring
E-Low,12,cautious
E-Low,13,introverted
E-Low,14,reserved
E-Low,15,shy
E-Low,16,reflective
E-Low,17,private
E-Low,18,muted
E-Low,19,timid
E-Low,20,contemplative
C-High,1,methodical
C-High,2,diligent
C-High,3,meticulous
C-High,4,resolute
C-High,5,proactive
C-High,6,strategic
C-High,7,focused
C-High,8,disciplined
C-High,9,pragmatic
C-High,10,committed
C-High,11,methodical
C-High,12,diligent
C-High,13,meticulous
C-High,14,resolute
C-High,15,proactive
C-High,16,strategic
C-High,17,focused
C-High,18,disciplined
C-High,19,pragmatic
C-High,20,committed
O-Low,1,conventional
O-Low,2,staid
O-Low,3,orthodox
O-Low,4,conservative
O-Low,5,traditionalist
O-Low,6,predictable
O-Low,7,settled
O-Low,8,established
O-Low,9,unadventurous
O-Low,10,conservative-minded
O-Low,11,conventional
O-Low,12,staid
O-Low,13,orthodox
O-Low,14,conservative
O-Low,15,traditionalist
O-Low,16,predictable
O-Low,17,settled
O-Low,18,established
O-Low,19,unadventurous
O-Low,20,conservative-minded
A-Low,1,confrontational
A-Low,2,argumentative
A-Low,3,perfidious
A-Low,4,pugnacious
A-Low,5,sarcastic
A-Low,6,intractable
A-Low,7,disputatious
A-Low,8,cynical
A-Low,9,belligerent
A-Low,10,misanthropic
A-Low,11,confrontational
A-Low,12,argumentative
A-Low,13,perfidious
A-Low,14,pugnacious
A-Low,15,sarcastic
A-Low,16,intractable
A-Low,17,disputatious
A-Low,18,cynical
A-Low,19,belligerent
A-Low,20,misanthropic
E-High,1,exuberant
E-High,2,vivacious
E-High,3,affable
E-High,4,charismatic
E-High,5,ebullient
E-High,6,confident
E-High,7,spontaneous
E-High,8,outgoing
E-High,9,boisterous
E-High,10,infectious
E-High,11,exuberant
E-High,12,vivacious
E-High,13,affable
E-High,14,charismatic
E-High,15,ebullient
E-High,16,confident
E-High,17,spontaneous
E-High,18,outgoing
E-High,19,boisterous
E-High,20,infectious
O-High,1,innovative
O-High,2,visionary
O-High,3,enthusiastic
O-High,4,eccentric
O-High,5,artistic
O-High,6,intellectual
O-High,7,adventurous
O-High,8,original
O-High,9,dreamy
O-High,10,renaissance
O-High,11,innovative
O-High,12,visionary
O-High,13,enthusiastic
O-High,14,eccentric
O-High,15,artistic
O-High,16,intellectual
O-High,17,adventurous
O-High,18,original
O-High,19,dreamy
O-High,20,renaissance
A-High,1,affable
A-High,2,compassionate
A-High,3,empathetic
A-High,4,nurturing
A-High,5,sympathetic
A-High,6,affectionate
A-High,7,gentle
A-High,8,caring
A-High,9,supportive
A-High,10,benign
A-High,11,affable
A-High,12,compassionate
A-High,13,empathetic
A-High,14,nurturing
A-High,15,sympathetic
A-High,16,affectionate
A-High,17,gentle
A-High,18,caring
A-High,19,supportive
A-High,20,benign
N-Low,1,composed
N-Low,2,serenene
N-Low,3,philosophical
N-Low,4,steadfast
N-Low,5,gentle
N-Low,6,reflective
N-Low,7,optimistic
N-Low,8,discerning
N-Low,9,unfazed
N-Low,10,equanimous
N-Low,11,composed
N-Low,12,serenene
N-Low,13,philosophical
N-Low,14,steadfast
N-Low,15,gentle
N-Low,16,reflective
N-Low,17,optimistic
N-Low,18,discerning
N-Low,19,unfazed
N-Low,20,equanimous
C-Low,1,spontaneous
C-Low,2,haphazard
C-Low,3,impetuous
C-Low,4,scattered
C-Low,5,restless
C-Low,6,distractible
C-Low,7,emotionally
C-Low,8,unpredictable
C-Low,9,careless
C-Low,10,disorganized
C-Low,11,spontaneous
C-Low,12,haphazard
C-Low,13,impetuous
C-Low,14,scattered
C-Low,15,restless
C-Low,16,distractible
C-Low,17,emotionally
C-Low,18,unpredictable
C-Low,19,careless
C-Low,20,disorganized
N-High,1,volatile
N-High,2,melancholic
N-High,3,easily
N-High,4,emotionally
N-High,5,overly
N-High,6,dysregulated
N-High,7,pessimistic
N-High,8,moody
N-High,9,self-critical
N-High,10,emotionally
N-High,11,volatile
N-High,12,melancholic
N-High,13,easily
N-High,14,emotionally
N-High,15,overly
N-High,16,dysregulated
N-High,17,pessimistic
N-High,18,moody
N-High,19,self-critical
N-High,20,emotionally
E-Low,-1,retiring
E-Low,-1,preceding
E-Low,-1,unassuming
E-Low,-1,past
E-Low,-1,cautious
E-Low,-1,conservative
E-Low,-1,self-examining
E-Low,-1,introspective
E-Low,-1,introverted
E-Low,-1,reserved
E-Low,-1,diffident
E-Low,-1,unsure
E-Low,-1,timid
E-Low,-1,shy
E-Low,-1,contemplative
E-Low,-1,brooding
E-Low,-1,meditative
E-Low,-1,broody
E-Low,-1,musing
E-Low,-1,private
E-Low,-1,secret
E-Low,-1,individual
E-Low,-1,dull
E-Low,-1,muted
E-Low,-1,subdued
E-Low,-1,quiet
E-Low,-1,hushed
C-High,-1,methodical
C-High,-1,diligent
C-High,-1,persevering
C-High,-1,punctilious
C-High,-1,meticulous
C-High,-1,resolute
C-High,-1,unhesitating
C-High,-1,proactive
C-High,-1,strategical
C-High,-1,strategic
C-High,-1,focussed
C-High,-1,focused
C-High,-1,disciplined
C-High,-1,pragmatic
C-High,-1,pragmatical
C-High,-1,matter-of-fact
C-High,-1,committed
C-High,-1,attached
O-Low,-1,established
O-Low,-1,conventional
O-Low,-1,sedate
O-Low,-1,staid
O-Low,-1,eastern_orthodox
O-Low,-1,jewish-orthodox
O-Low,-1,orthodox
O-Low,-1,cautious
O-Low,-1,conservative
O-Low,-1,button-down
O-Low,-1,hidebound
O-Low,-1,traditionalist
O-Low,-1,predictable
O-Low,-1,colonised
O-Low,-1,colonized
O-Low,-1,settled
O-Low,-1,constituted
O-Low,-1,accomplished
O-Low,-1,effected
O-Low,-1,unadventurous
A-Low,-1,confrontational
A-Low,-1,argumentative
A-Low,-1,punic
A-Low,-1,perfidious
A-Low,-1,treacherous
A-Low,-1,hard-bitten
A-Low,-1,rough
A-Low,-1,pugnacious
A-Low,-1,hard-boiled
A-Low,-1,sarcastic
A-Low,-1,intractable
A-Low,-1,disputatious
A-Low,-1,disputative
A-Low,-1,litigious
A-Low,-1,contentious
A-Low,-1,combative
A-Low,-1,misanthropic
A-Low,-1,misanthropical
A-Low,-1,cynical
A-Low,-1,militant
A-Low,-1,aggressive
A-Low,-1,war-ridden
A-Low,-1,belligerent
E-High,-1,extravagant
E-High,-1,exuberant
E-High,-1,excessive
E-High,-1,high-spirited
E-High,-1,ebullient
E-High,-1,vibrant
E-High,-1,vivacious
E-High,-1,genial
E-High,-1,amiable
E-High,-1,cordial
E-High,-1,affable
E-High,-1,charismatic
E-High,-1,magnetic
E-High,-1,convinced
E-High,-1,positive
E-High,-1,confident
E-High,-1,unwritten
E-High,-1,self-generated
E-High,-1,spontaneous
E-High,-1,ad-lib
E-High,-1,outgoing
E-High,-1,extroverted
E-High,-1,forthcoming
E-High,-1,rumbustious
E-High,-1,robustious
E-High,-1,boisterous
E-High,-1,rambunctious
E-High,-1,unruly
E-High,-1,infective
E-High,-1,infectious
O-High,-1,advanced
O-High,-1,modern
O-High,-1,forward-looking
O-High,-1,innovative
O-High,-1,visionary
O-High,-1,impractical
O-High,-1,windy
O-High,-1,laputan
O-High,-1,airy
O-High,-1,enthusiastic
O-High,-1,freaky
O-High,-1,eccentric
O-High,-1,freakish
O-High,-1,flaky
O-High,-1,bizarre
O-High,-1,aesthetic
O-High,-1,artistic
O-High,-1,esthetic
O-High,-1,noetic
O-High,-1,intellectual
O-High,-1,rational
O-High,-1,cerebral
O-High,-1,adventurous
O-High,-1,adventuresome
O-High,-1,original
O-High,-1,lackadaisical
O-High,-1,dreamy
O-High,-1,woolgathering
O-High,-1,moony
A-High,-1,genial
A-High,-1,amiable
A-High,-1,cordial
A-High,-1,affable
A-High,-1,compassionate
A-High,-1,empathetic
A-High,-1,empathic
A-High,-1,kindly
A-High,-1,benevolent
A-High,-1,sympathetic
A-High,-1,charitable
A-High,-1,warm
A-High,-1,fond
A-High,-1,lovesome
A-High,-1,affectionate
A-High,-1,tender
A-High,-1,soft
A-High,-1,aristocratic
A-High,-1,gentle
A-High,-1,caring
A-High,-1,supportive
A-High,-1,benignant
A-High,-1,benign
N-Low,-1,composed
N-Low,-1,philosophical
N-Low,-1,philosophic
N-Low,-1,stiff
N-Low,-1,unbendable
N-Low,-1,steady
N-Low,-1,firm
N-Low,-1,steadfast
N-Low,-1,soft
N-Low,-1,aristocratic
N-Low,-1,gentle
N-Low,-1,contemplative
N-Low,-1,brooding
N-Low,-1,meditative
N-Low,-1,broody
N-Low,-1,musing
N-Low,-1,optimistic
N-Low,-1,affirmative
N-Low,-1,discreet
N-Low,-1,discerning
N-Low,-1,apprehensive
N-Low,-1,equanimous
N-Low,-1,self-collected
N-Low,-1,poised
N-Low,-1,self-contained
N-Low,-1,collected
C-Low,-1,unwritten
C-Low,-1,self-generated
C-Low,-1,spontaneous
C-Low,-1,ad-lib
C-Low,-1,slipshod
C-Low,-1,hit-or-miss
C-Low,-1,haphazard
C-Low,-1,slapdash
C-Low,-1,impulsive
C-Low,-1,hotheaded
C-Low,-1,impetuous
C-Low,-1,tearaway
C-Low,-1,madcap
C-Low,-1,disordered
C-Low,-1,disconnected
C-Low,-1,confused
C-Low,-1,disjointed
C-Low,-1,scattered
C-Low,-1,unsatisfied
C-Low,-1,restless
C-Low,-1,ungratified
C-Low,-1,unpredictable
C-Low,-1,irregular
C-Low,-1,regardless
C-Low,-1,careless
C-Low,-1,disorganized
C-Low,-1,disorganised
N-High,-1,fickle
N-High,-1,volatile
N-High,-1,explosive
N-High,-1,melancholy
N-High,-1,melancholic
N-High,-1,pessimistic
N-High,-1,moody
N-High,-1,glowering
N-High,-1,dour
N-High,-1,dark
N-High,-1,glum
E-High,-2,incautious
E-High,-2,extrospective
E-High,-2,unreserved
E-High,-2,confident
E-High,-2,nonreflective
E-High,-2,public
E-High,-2,bold
C-Low,-2,negligent
C-Low,-2,irresolute
C-Low,-2,retroactive
C-Low,-2,unfocused
C-Low,-2,unattached
C-Low,-2,uncommitted
O-High,-2,nuclear
O-High,-2,unconventional
O-High,-2,unorthodox
O-High,-2,liberal
O-High,-2,unpredictable
O-High,-2,unsettled
O-High,-2,unestablished
O-High,-2,adventurous
A-High,-2,unargumentative
A-High,-2,unsarcastic
A-High,-2,tractable
E-Low,-2,diffident
E-Low,-2,induced
E-Low,-2,incoming
E-Low,-2,noninfectious
O-Low,-2,unenthusiastic
O-Low,-2,concentric
O-Low,-2,nonintellectual
O-Low,-2,emotional
