EXT1,AGR1,CSN1,EST1,OPN1,EXT2,AGR2,CSN2,EST2,OPN2,EXT3,AGR3,CSN3,EST3,OPN3,EXT4,AGR4,CSN4,EST4,OPN4,EXT5,AGR5,CSN5,EST5,OPN5,EXT6,AGR6,CSN6,EST6,OPN6,EXT7,AGR7,CSN7,EST7,OPN7,EXT8,AGR8,CSN8,EST8,OPN8,OPN9,AGR9,CSN9,OPN10,EXT_Score,EST_Score,AGR_Score,CSN_Score,OPN_Score
1,5,1,5,4,4,1,4,2,4,5,5,2,5,4,1,2,5,5,4,4,2,2,2,4,1,5,2,4,2,2,1,2,2,2,1,4,2,5,5,5,2,5,2,2.125,4.5,1.4444444444444444,1.8888888888888888,3.4
4,5,1,5,4,2,1,4,2,2,5,5,2,5,5,2,2,4,5,4,5,2,2,5,4,5,5,2,5,5,5,2,2,2,1,2,5,2,5,4,4,2,2,4,3.0,4.25,1.4444444444444444,2.3333333333333335,3.9
1,4,2,5,4,5,1,4,5,5,1,1,2,5,4,1,1,4,4,4,5,2,4,5,5,1,5,1,5,5,4,2,2,2,2,1,5,2,4,4,4,2,3,4,1.125,3.625,1.8888888888888888,2.0,4.1
1,5,2,5,4,4,2,5,2,4,1,5,2,5,4,1,1,5,5,4,5,2,5,2,4,5,5,2,5,5,5,2,2,2,5,1,5,2,4,5,4,2,3,4,1.625,4.5,1.4444444444444444,1.7777777777777777,3.7
2,5,5,5,5,4,2,5,2,5,5,1,2,5,5,2,2,4,5,5,4,2,5,2,4,4,4,2,5,5,4,2,2,2,2,2,5,2,5,4,4,2,5,5,2.625,4.625,2.111111111111111,2.0,4.4
1,5,2,1,4,5,1,5,2,1,1,5,2,5,4,1,1,4,5,5,1,1,5,2,4,5,5,1,5,5,4,1,2,2,2,1,5,2,5,3,5,2,5,3,2.125,4.125,1.1111111111111112,1.5555555555555556,3.4
2,5,5,5,2,4,2,5,2,2,5,5,2,5,1,1,5,5,5,5,4,5,5,2,1,5,5,2,5,5,5,2,2,2,4,1,5,2,5,5,4,2,5,2,2.375,4.625,2.2222222222222223,1.8888888888888888,2.7
1,5,2,4,4,5,4,4,5,4,5,5,2,5,5,5,1,4,4,3,4,2,5,5,4,5,5,4,5,4,5,2,2,2,2,1,5,2,5,4,5,2,5,3,2.625,3.625,1.6666666666666667,2.0,3.6
1,5,5,5,1,5,2,5,2,5,5,5,2,5,5,5,1,5,5,5,5,5,5,5,5,5,5,2,5,4,5,1,2,2,5,1,5,2,5,3,5,1,2,5,2.5,4.25,1.5555555555555556,2.2222222222222223,3.5
1,5,5,5,5,5,1,4,1,4,1,5,4,5,5,1,1,5,5,5,5,5,1,5,4,2,5,5,5,5,5,1,2,2,2,1,5,2,5,3,4,2,5,4,1.125,4.375,1.5555555555555556,3.0,4.1
1,5,5,5,2,4,2,5,5,5,5,5,2,5,5,5,1,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,2,2,4,1,5,2,5,3,5,2,5,5,2.625,3.875,2.111111111111111,1.8888888888888888,3.8
1,5,2,5,5,4,1,4,1,4,5,5,4,5,5,1,1,5,4,4,4,2,5,5,4,1,5,2,5,5,5,1,2,1,5,1,5,2,5,4,5,2,5,5,1.75,4.375,1.2222222222222223,1.8888888888888888,3.8
1,2,4,5,5,5,2,4,5,4,2,5,2,5,5,1,1,5,5,4,4,1,5,5,4,2,5,2,5,4,4,1,2,2,4,1,5,2,5,3,4,2,5,5,1.5,3.875,1.5555555555555556,1.8888888888888888,3.8
1,5,5,4,5,5,2,4,5,2,1,5,2,5,1,1,1,5,5,5,5,5,5,2,5,5,5,2,5,5,5,1,2,1,5,1,5,2,1,5,5,1,4,1,1.5,3.75,1.5555555555555556,2.111111111111111,3.1
1,5,2,5,4,5,1,4,5,4,1,5,2,5,4,1,5,5,5,2,5,1,5,5,4,2,5,2,5,4,4,5,2,2,2,1,5,2,5,2,4,2,3,2,1.25,3.875,2.0,1.8888888888888888,3.2
5,5,2,5,2,5,2,4,2,2,5,5,2,5,5,4,2,5,5,3,5,2,5,5,5,5,5,2,5,2,2,1,2,2,2,5,5,2,5,2,4,2,5,2,3.75,4.25,1.4444444444444444,1.6666666666666667,2.9
1,5,5,5,5,5,4,5,5,4,5,5,2,5,4,1,2,5,5,1,5,5,4,5,1,2,5,2,5,5,5,5,4,2,5,1,5,2,5,5,4,2,5,1,1.625,3.875,2.4444444444444446,2.2222222222222223,2.9
1,5,4,5,4,5,1,4,5,4,1,5,2,5,4,1,2,5,5,4,5,2,5,2,4,2,5,2,5,5,4,1,2,2,2,1,5,2,4,4,5,2,4,3,1.25,4.125,1.3333333333333333,2.0,3.7
2,5,5,5,4,4,1,4,2,4,1,5,4,4,5,1,4,2,4,4,4,5,5,5,4,1,5,5,5,4,4,2,4,2,5,2,5,4,5,3,5,4,4,5,1.625,4.0,2.2222222222222223,3.4444444444444446,3.5
1,5,2,5,2,5,2,4,2,2,2,5,2,5,5,1,1,5,4,5,4,2,4,2,4,2,5,1,5,5,4,2,2,1,2,1,5,2,2,4,2,2,2,4,1.5,4.25,1.4444444444444444,2.0,3.9
